# wvl[m], pitch, AOI, Azimuth, Transm_Pol-1, Transm_Pol-2, m11, m12, m13, m14, m21, m22, m23, m24, m31, m32, m33, m34, m41, m42, m43, m44
2.100000000000000011e-07 1.200000000000000000e+02 2.400000000000000000e+01 0.000000000000000000e+00 9.085728911302603638e-04 8.415239585135819277e-04 7.217096086889202011e-01 -2.764981774102404088e-02 1.125594076572870953e-04 -2.148097397824360845e-05 -2.764981404618526914e-02 7.217095890496236787e-01 -4.500744789173715137e-06 -1.224422523695065091e-04 -1.153903022110225964e-04 2.306583996509014157e-05 -7.082530444691690352e-01 1.359333347813994897e-01 4.522595934814815605e-06 -1.211802464051276948e-04 -1.359333342902568076e-01 -7.082530251868219828e-01
2.100000000000000011e-07 1.200000000000000000e+02 2.400000000000000000e+01 2.000000000000000000e+00 9.085428954069763507e-04 8.418830733144352279e-04 7.218453316923262308e-01 -2.748935530480567033e-02 -1.689012689107288962e-03 1.072278526266272011e-04 -2.748926376409032910e-02 7.218324429729658931e-01 4.210771725173982150e-04 3.944687217083885263e-03 1.692786379087698892e-03 -3.915260365207306179e-04 -7.084851259751839825e-01 1.354758003271059885e-01 6.139000925595270060e-05 3.948367177794329108e-03 -1.354756646009188936e-01 -7.084722382955849218e-01
2.100000000000000011e-07 1.200000000000000000e+02 2.400000000000000000e+01 4.000000000000000000e+00 9.079211201568020530e-04 8.424795005638113570e-04 7.218348786161201680e-01 -2.698698970747697920e-02 -3.213763630188340870e-03 1.414862273482869997e-04 -2.698719485960416123e-02 7.217866769615775002e-01 7.879353608986087651e-04 7.656819396773848624e-03 3.210491034255543059e-03 -7.719759101406213370e-04 -7.087009425318308020e-01 1.343861281480497882e-01 1.731167913221776122e-04 7.657721964341062879e-03 -1.343861137442654008e-01 -7.086527413160185196e-01
2.100000000000000011e-07 1.200000000000000000e+02 2.400000000000000000e+01 6.000000000000000000e+00 9.068810569831935609e-04 8.434672937678851061e-04 7.218133233866099729e-01 -2.615073688346191902e-02 -4.503584514307283973e-03 2.680303180823450163e-04 -2.615019731904156056e-02 7.217147938856099953e-01 1.139093340153829025e-03 1.097953723908673927e-02 4.511655436501077303e-03 -1.059838665984745012e-03 -7.090679991181536579e-01 1.324841993163849985e-01 1.652231050926793101e-04 1.098875485882752981e-02 -1.324832669870568136e-01 -7.089694755057576181e-01
2.100000000000000011e-07 1.200000000000000000e+02 2.400000000000000000e+01 8.000000000000000000e+00 9.056566445089542531e-04 8.445738294833656130e-04 7.217647130542991230e-01 -2.518949424925054012e-02 -5.703494196262225147e-03 2.546727470500017784e-04 -2.518980621237532080e-02 7.216085224109674012e-01 1.346478066165507012e-03 1.382206219279280036e-02 5.700194176498249617e-03 -1.364896500993942937e-03 -7.095148734778087274e-01 1.299864195619188922e-01 2.945744746336576014e-04 1.381968695382333051e-02 -1.299867564107974049e-01 -7.093586835092569043e-01
2.100000000000000011e-07 1.200000000000000000e+02 2.400000000000000000e+01 1.000000000000000000e+01 9.041335133371694284e-04 8.464111073345553446e-04 7.218942617001986584e-01 -2.380371980968215909e-02 -6.599638758309604031e-03 3.596364239402708926e-04 -2.380312327897666017e-02 7.216854489878106182e-01 1.558592611409074982e-03 1.597797280531328135e-02 6.605704072036874298e-03 -1.491925967653906070e-03 -7.102652318022554256e-01 1.268295446845182917e-01 2.786444938927355036e-04 1.598522385662471887e-02 -1.268284271860994072e-01 -7.100564229322253729e-01
2.100000000000000011e-07 1.200000000000000000e+02 2.400000000000000000e+01 1.200000000000000000e+01 9.023793679832357081e-04 8.482578106917627913e-04 7.219324310165637915e-01 -2.231879220993531962e-02 -7.428692377140628383e-03 4.118919013568045199e-04 -2.231813275706201125e-02 7.216765839628280776e-01 1.682583873504684031e-03 1.763880561195397059e-02 7.435274951505799028e-03 -1.587265459864096052e-03 -7.109638849990698173e-01 1.233534331561007003e-01 3.181944633854366807e-04 1.764847234794069894e-02 -1.233517731991519012e-01 -7.107080441802584581e-01
2.100000000000000011e-07 1.200000000000000000e+02 2.400000000000000000e+01 1.400000000000000000e+01 9.009046276619632086e-04 8.506641235028676541e-04 7.223165953656618399e-01 -2.071831316328215031e-02 -7.621163894932968252e-03 3.703728314444400954e-04 -2.071839371878320124e-02 7.220395556435017514e-01 1.655802672089857997e-03 1.841701297969100884e-02 7.621006000968288431e-03 -1.637600808878448069e-03 -7.120352638787459387e-01 1.196452135036920050e-01 3.691134327322675144e-04 1.841854975884592988e-02 -1.196449730448840010e-01 -7.117582242726514519e-01
2.100000000000000011e-07 1.200000000000000000e+02 2.400000000000000000e+01 1.600000000000000000e+01 8.982830582251773296e-04 8.523272262932221708e-04 7.219213403325029921e-01 -1.895138859734201917e-02 -7.865065915233697066e-03 4.031795804106363111e-04 -1.895115677159020864e-02 7.216353286564884950e-01 1.624447540622633033e-03 1.866024196242406855e-02 7.867269465402105394e-03 -1.587267261637657998e-03 -7.123828639039108124e-01 1.154091608566179955e-01 3.696938866927147889e-04 1.866367673677015934e-02 -1.154084933191057982e-01 -7.120968531008505797e-01
2.100000000000000011e-07 1.200000000000000000e+02 2.400000000000000000e+01 1.800000000000000000e+01 8.966793099886942713e-04 8.543850915846344478e-04 7.221086103353480112e-01 -1.744140264032207135e-02 -7.522759471432336267e-03 3.773722342180260009e-04 -1.744135803377782831e-02 7.218506632561427772e-01 1.482012672709358053e-03 1.770685854928983130e-02 7.523383491590398403e-03 -1.465747224525758979e-03 -7.131502291352929124e-01 1.120317448004448935e-01 3.668469790717027168e-04 1.770825633200033902e-02 -1.120314889095901933e-01 -7.128922821868701742e-01
