# wvl[m], pitch, AOI, Azimuth, Transm_Pol-1, Transm_Pol-2, m11, m12, m13, m14, m21, m22, m23, m24, m31, m32, m33, m34, m41, m42, m43, m44
2.100000000000000011e-07 1.200000000000000000e+02 3.100000000000000000e+01 0.000000000000000000e+00 8.575806161453052804e-04 7.220778730181895378e-04 6.942696452578805966e-01 -5.955429103676034702e-02 1.308244730948899029e-04 -3.828410570224298037e-05 -5.955428415302976841e-02 6.942696179137286538e-01 -1.553248278726039854e-05 -1.353755659326534935e-04 -1.392583554840423090e-04 4.336963897085844026e-05 -6.502895238757527840e-01 2.357692957412128865e-01 2.781596526457109030e-06 -1.323132178961721936e-04 -2.357692943878151870e-01 -6.502894974468819145e-01
2.100000000000000011e-07 1.200000000000000000e+02 3.100000000000000000e+01 2.000000000000000000e+00 8.572067242642707413e-04 7.228945020318560495e-04 6.944642309573362260e-01 -5.903104976346840171e-02 -4.978158356887371107e-03 4.710769722379324828e-04 -5.903056044700261129e-02 6.943704801437439178e-01 1.995206028662209995e-03 1.005792192176298977e-02 4.991325577055196611e-03 -1.953979482656310971e-03 -6.509188883098854239e-01 2.347266397439110031e-01 3.852435771235237865e-04 1.006888147473732932e-02 -2.347260133087079037e-01 -6.508251408661999138e-01
2.100000000000000011e-07 1.200000000000000000e+02 3.100000000000000000e+01 4.000000000000000000e+00 8.555310701652156296e-04 7.246144180177389654e-04 6.944836843294905915e-01 -5.753867577599564020e-02 -9.657208407106262354e-03 8.000633007843385713e-04 -5.753955219178469305e-02 6.941283797163921854e-01 3.805731389215688022e-03 1.962385695079004941e-02 9.647907453783428205e-03 -3.780599571038086981e-03 -6.520777942444764275e-01 2.318972320936225073e-01 8.478212611223619188e-04 1.962614489754507113e-02 -2.318972081556278098e-01 -6.517224907130960698e-01
2.100000000000000011e-07 1.200000000000000000e+02 3.100000000000000000e+01 6.000000000000000000e+00 8.528545528358237810e-04 7.275990564205316556e-04 6.946191054409485144e-01 -5.505056292825317305e-02 -1.377515986575992071e-02 1.249694037798769952e-03 -5.504847590493400222e-02 6.938838100585981161e-01 5.399654219207630605e-03 2.828881356089308838e-02 1.379739011446762080e-02 -5.266868230512792952e-03 -6.540810585085713447e-01 2.271880660899041893e-01 1.085619549383037017e-03 2.831789393076132935e-02 -2.271835999017043917e-01 -6.533457796520806271e-01
2.100000000000000011e-07 1.200000000000000000e+02 3.100000000000000000e+01 8.000000000000000000e+00 8.493613065887969677e-04 7.312430204950942474e-04 6.946853468553902955e-01 -5.191371498795893658e-02 -1.746617899909156876e-02 1.445113523599865979e-03 -5.191520709390339688e-02 6.935093637346445572e-01 6.518243502508441929e-03 3.581906212384373261e-02 1.745595004586910845e-02 -6.543124075092928392e-03 -6.565570783858744042e-01 2.208624959348353956e-01 1.513488080121655954e-03 3.581236257740975926e-02 -2.208640403091768067e-01 -6.553810972258183876e-01
2.100000000000000011e-07 1.200000000000000000e+02 3.100000000000000000e+01 1.000000000000000000e+01 8.451502127383865018e-04 7.362995742955269788e-04 6.950569317160475435e-01 -4.784052670640003696e-02 -2.030726540474478078e-02 1.793424540297555020e-03 -4.783785229879655709e-02 6.934673726219150458e-01 7.334428069620355095e-03 4.168321385751278668e-02 2.032514150724899077e-02 -7.232755900358675202e-03 -6.598097992444464932e-01 2.131000900317941982e-01 1.657077395622757066e-03 4.170404390067829203e-02 -2.130949106508495949e-01 -6.582202508383587780e-01
2.100000000000000011e-07 1.200000000000000000e+02 3.100000000000000000e+01 1.200000000000000000e+01 8.403257204307485340e-04 7.417470258090136295e-04 6.953307261278279805e-01 -4.332594406608669679e-02 -2.251053197441042070e-02 2.007475701005814045e-03 -4.332278745397066810e-02 6.933972937962011862e-01 7.724387157881196925e-03 4.598171344888649092e-02 2.253092648737202094e-02 -7.572078533784461392e-03 -6.631619368565113692e-01 2.043611485570382136e-01 1.839803390981289977e-03 4.601001273390711160e-02 -2.043532007512982029e-01 -6.612285234374093434e-01
2.100000000000000011e-07 1.200000000000000000e+02 3.100000000000000000e+01 1.400000000000000000e+01 8.355693961238262139e-04 7.480442082890053019e-04 6.960079427949419362e-01 -3.846785968363892333e-02 -2.337682380041921845e-02 1.988265241182281956e-03 -3.846816058148466722e-02 6.938938245961026041e-01 7.593669859888168422e-03 4.827366631318857210e-02 2.337681180554454854e-02 -7.564405377675935405e-03 -6.669728054095652725e-01 1.950214938433972867e-01 1.982576503071795809e-03 4.827802090659349260e-02 -1.950203579847271107e-01 -6.648586875372720639e-01
2.100000000000000011e-07 1.200000000000000000e+02 3.100000000000000000e+01 1.600000000000000000e+01 8.294922953350101699e-04 7.536191896741832293e-04 6.957872582212620838e-01 -3.334669772809589761e-02 -2.375615718524026060e-02 2.055242297891046992e-03 -3.334612552712661743e-02 6.936369566691960031e-01 7.210764901007820152e-03 4.865253054557872742e-02 2.376138993721881032e-02 -7.137392421684160895e-03 -6.699371389149170186e-01 1.847626006859668102e-01 2.003380907972591995e-03 4.866374060903119747e-02 -1.847590788157021102e-01 -6.677868403231318473e-01
2.100000000000000011e-07 1.200000000000000000e+02 3.100000000000000000e+01 1.800000000000000000e+01 8.246036492497927414e-04 7.595772522855396766e-04 6.962572733779104350e-01 -2.857950238135115173e-02 -2.268889723833835900e-02 1.956132755552261997e-03 -2.857907145781473854e-02 6.942997891103477315e-01 6.460898883623431010e-03 4.649315233838809125e-02 2.269176387195944930e-02 -6.431245900269491264e-03 -6.731023498718502474e-01 1.756290752774486985e-01 1.928988492248949038e-03 4.649752827721066739e-02 -1.756276165713359094e-01 -6.711448661952295058e-01
