# wvl[m], pitch, AOI, Azimuth, Transm_Pol-1, Transm_Pol-2, m11, m12, m13, m14, m21, m22, m23, m24, m31, m32, m33, m34, m41, m42, m43, m44
2.160000000000000019e-07 1.750000000000000000e+02 4.300000000000000000e+01 0.000000000000000000e+00 1.343216565541029584e-04 5.541553346093042902e-05 9.773622655011857119e-02 -4.064562525783590313e-02 1.235179385181870923e-04 4.484869604487547397e-06 -4.064561582214964303e-02 9.773611791294080364e-02 -3.065039736546624859e-05 6.520953257844374013e-05 -1.263550095030592068e-04 4.655530557589471755e-05 -8.356131736959242218e-02 -3.029534433721928904e-02 8.845643634982924299e-06 6.157411929681600045e-05 3.029535290358922883e-02 -8.356120948251476166e-02
2.160000000000000019e-07 1.750000000000000000e+02 4.300000000000000000e+01 2.000000000000000000e+00 1.358703363036970065e-04 5.420892412323916130e-05 9.791243170668895157e-02 -4.206491242249058016e-02 5.987618432743877298e-03 3.087064534536393921e-03 -4.206892190353939132e-02 9.725266393257778197e-02 1.677190663631339057e-05 -9.149816966203592680e-03 -5.958319227745496188e-03 -1.412113786167721035e-04 -8.344845321636350233e-02 -2.904897875711569960e-02 3.089116524592597050e-03 -9.130287955159716029e-03 2.905534086298713903e-02 -8.278872830139803740e-02
2.160000000000000019e-07 1.750000000000000000e+02 4.300000000000000000e+01 4.000000000000000000e+00 1.412022730972014770e-04 5.091311629627047063e-05 9.896126963847673430e-02 -4.650918190269273667e-02 1.113868200026140939e-02 6.105692285128971018e-03 -4.650855337217024710e-02 9.656653195532236000e-02 -3.942570641945023781e-04 -1.751211513435634026e-02 -1.114269794376708013e-02 4.084001124246612754e-04 -8.333323714081461442e-02 -2.546455746061302913e-02 6.103151808971456899e-03 -1.751346022194194899e-02 2.546302334603925063e-02 -8.093850003153488237e-02
2.160000000000000019e-07 1.750000000000000000e+02 4.300000000000000000e+01 6.000000000000000000e+00 1.495310480524983160e-04 4.492575960761428430e-05 1.001673662721354052e-01 -5.388361748679648677e-02 1.406459744902243021e-02 8.863907252603362569e-03 -5.388790970100772182e-02 9.569015492924078103e-02 -1.774022613379641015e-03 -2.445054569076110171e-02 -1.403603419653383019e-02 1.686423428449781992e-03 -8.191209168117132011e-02 -1.839159448358260868e-02 8.883069218404890041e-03 -2.444728488704197081e-02 1.840516940515813868e-02 -7.743490297537107547e-02
2.160000000000000019e-07 1.750000000000000000e+02 4.300000000000000000e+01 8.000000000000000000e+00 1.610940495067224244e-04 3.638586129335651207e-05 1.017246081251886036e-01 -6.423889662807079348e-02 1.261891870055210051e-02 1.057756486510721960e-02 -6.423660081517937326e-02 9.647324040151927793e-02 -3.667927835248752187e-03 -2.749434754089122995e-02 -1.260021955984973012e-02 3.620773277173616831e-03 -7.781669257985696087e-02 -6.352634126745363569e-03 1.061373687225833015e-02 -2.750595931580047948e-02 6.362691339607436103e-03 -7.256533498863268483e-02
2.160000000000000019e-07 1.750000000000000000e+02 4.300000000000000000e+01 1.000000000000000000e+01 2.204462806084647242e-04 5.169960109767520948e-05 1.401860728885337970e-01 -8.692372695590154519e-02 3.206892030703564073e-02 -1.306300410717601028e-03 -8.693129411376088189e-02 1.356419303252009989e-01 -1.267577705870909927e-02 -7.994996153066709355e-03 -3.205122295205239252e-02 1.260127076638024000e-02 -1.046793813602124035e-01 3.125691346599804299e-02 -1.235147485445109048e-03 -8.030421795456647860e-03 -3.124493714577221068e-02 -1.001352608796609034e-01
2.160000000000000019e-07 1.750000000000000000e+02 4.300000000000000000e+01 1.200000000000000000e+01 2.989693724442036280e-04 7.881856561535318208e-05 1.946037437318716978e-01 -1.134026973294539054e-01 7.215590612922009872e-02 5.420237648471058593e-03 -1.133699348822782976e-01 1.720461289126790083e-01 -3.200175010033030204e-02 -4.475881141473066205e-02 -7.220407390248761992e-02 3.211976759436103307e-02 -1.477233581983939115e-01 4.619685928457344798e-02 5.463982408695666759e-03 -4.475727164172713796e-02 -4.620350386933209236e-02 -1.251657681497514996e-01
2.160000000000000019e-07 1.750000000000000000e+02 4.300000000000000000e+01 1.400000000000000000e+01 3.352552070778805197e-04 8.431755521986322147e-05 2.161276792754346088e-01 -1.292614230768713013e-01 8.007452214396988677e-02 9.451162603148596103e-03 -1.292816955881095076e-01 1.846198189424206881e-01 -4.320984035537398654e-02 -6.529619932475730359e-02 -8.004673745286723652e-02 4.315833147214769017e-02 -1.541179650488206931e-01 6.552782716212918190e-02 9.409148527328194123e-03 -6.529012985173848760e-02 -6.552782862455924784e-02 -1.226101112375883040e-01
2.160000000000000019e-07 1.750000000000000000e+02 4.300000000000000000e+01 1.600000000000000000e+01 3.571220071746666501e-04 8.490416654208998639e-05 2.276937391770162966e-01 -1.402231399175963011e-01 7.727946890144701819e-02 1.100795501960100987e-02 -1.402306231851412899e-01 1.939965426823576089e-01 -5.053995039905633674e-02 -7.459424256941196707e-02 -7.727070351988893360e-02 5.053947125272519741e-02 -1.483083445172604931e-01 8.665896906357224705e-02 1.097410836475570979e-02 -7.458049842817499053e-02 -8.666650551717357265e-02 -1.146111496962933934e-01
2.160000000000000019e-07 1.750000000000000000e+02 4.300000000000000000e+01 1.800000000000000000e+01 3.722285083411160556e-04 8.357428131851254874e-05 2.347902628304961992e-01 -1.486897477753054975e-01 6.974387812254974339e-02 1.161682380650858049e-02 -1.486943063064324055e-01 2.033418299923553940e-01 -5.434665416794100257e-02 -7.633613416768234017e-02 -6.972573172201744496e-02 5.426915750792107168e-02 -1.366967570611430094e-01 1.060622464033412066e-01 1.166729755713005919e-02 -7.638237432699677976e-02 -1.060344925997910998e-01 -1.052483368000037001e-01
