# wvl[m], pitch, AOI, Azimuth, Transm_Pol-1, Transm_Pol-2, m11, m12, m13, m14, m21, m22, m23, m24, m31, m32, m33, m34, m41, m42, m43, m44
2.160000000000000019e-07 1.750000000000000000e+02 2.500000000000000000e+01 0.000000000000000000e+00 3.145181888749918318e-04 1.914391931725157789e-04 2.103142948382792088e-01 -5.116097345159263676e-02 2.721749205429463132e-04 8.979632222760433233e-05 -5.116096739112958869e-02 2.103139584462697942e-01 2.110367204858370850e-05 -2.414289402232330036e-04 -1.902658709587564051e-04 -1.337690169962260135e-04 -1.170434765037270952e-01 -1.670790776282728984e-01 2.157813327187505133e-04 -2.036154870989000955e-04 1.670792431991033056e-01 -1.170431837424678045e-01
2.160000000000000019e-07 1.750000000000000000e+02 2.500000000000000000e+01 2.000000000000000000e+00 3.129960331150337285e-04 1.920877771832159146e-04 2.099511721070871917e-01 -5.025864922361934772e-02 1.868071718549093880e-04 9.333702916240291247e-03 -5.027380967890326263e-02 1.991689118847445039e-01 2.909866040828356856e-02 -5.898201743777262140e-02 -1.982321081795187102e-04 -2.928677772046282130e-02 -1.229035504931236950e-01 -1.596979998723025984e-01 9.251458978539801870e-03 -5.887589448569553741e-02 1.597323701566339127e-01 -1.121213557097568009e-01
2.160000000000000019e-07 1.750000000000000000e+02 2.500000000000000000e+01 4.000000000000000000e+00 3.058523228162739411e-04 1.921566939919890061e-04 2.070103508901862122e-01 -4.726053389241580138e-02 2.786588987013411973e-03 1.867170575794288925e-02 -4.724103887403501706e-02 1.657600378263084928e-01 5.038603523682660262e-02 -1.117134848826237953e-01 -2.783003735519776201e-03 -5.026399755822306969e-02 -1.371400451952883015e-01 -1.376125477595747937e-01 1.872150833132623857e-02 -1.117766885843018004e-01 1.375679838222476914e-01 -9.588976080999386808e-02
2.160000000000000019e-07 1.750000000000000000e+02 2.500000000000000000e+01 6.000000000000000000e+00 2.960591159762900873e-04 1.923739684468528182e-04 2.030298664888212090e-01 -4.309941797787424783e-02 7.639152652190311921e-03 2.679418492555022888e-02 -4.302889982340717123e-02 1.174941501780959047e-01 5.641626933982749059e-02 -1.531375110973300924e-01 -7.550697241174592761e-03 -5.664851923882283091e-02 -1.572296710165003997e-01 -1.035087953088463936e-01 2.693224053544134022e-02 -1.530715898832187005e-01 1.036420456013464053e-01 -7.169408756529382920e-02
2.160000000000000019e-07 1.750000000000000000e+02 2.500000000000000000e+01 8.000000000000000000e+00 2.843123996234239769e-04 1.894234007226129482e-04 1.969205595661598918e-01 -3.944307089852971265e-02 1.542530853970794022e-02 3.365045252623054262e-02 -3.937703444360755173e-02 6.229869759215077296e-02 4.420245633769825239e-02 -1.776716741993120963e-01 -1.536918092208225915e-02 -4.437625261174681091e-02 -1.739126268309076906e-01 -6.223356003239256806e-02 3.375331653160872081e-02 -1.776429963819133040e-01 6.237097935105991031e-02 -3.929085119090709732e-02
2.160000000000000019e-07 1.750000000000000000e+02 2.500000000000000000e+01 1.000000000000000000e+01 2.719413115969283716e-04 1.843476166367257461e-04 1.896683151367964115e-01 -3.641058879956136224e-02 2.571642458709644946e-02 3.732932871069540026e-02 -3.624116129880478043e-02 1.187090479156844951e-02 1.532117171431415965e-02 -1.831155116410989048e-01 -2.565549796155746146e-02 -1.552286034767800041e-02 -1.804496965178206125e-01 -2.118201887152913049e-02 3.753555520202470075e-02 -1.831321351302173106e-01 2.140160582844590972e-02 -2.652502497893199918e-03
2.160000000000000019e-07 1.750000000000000000e+02 2.500000000000000000e+01 1.200000000000000000e+01 2.629379671564649208e-04 1.726661637976164784e-04 1.810701432193884963e-01 -3.752381394331220921e-02 3.879335660921148787e-02 3.976689145057493713e-02 -3.738792841859919780e-02 -2.481288453808266903e-02 -2.572042138086531871e-02 -1.685605762220545867e-01 -3.882680551661712304e-02 2.581564797229505062e-02 -1.701455257600960891e-01 1.355002546870274008e-02 3.986212196363943250e-02 -1.685762132494051102e-01 -1.363504619746200991e-02 3.573743959931258152e-02
2.160000000000000019e-07 1.750000000000000000e+02 2.500000000000000000e+01 1.400000000000000000e+01 2.596846910778400708e-04 1.565825981519121423e-04 1.730322839530722134e-01 -4.285705622540208343e-02 5.202027328203955719e-02 3.937294479013860732e-02 -4.281432426155844240e-02 -3.965639498848549244e-02 -7.030083183789204160e-02 -1.384389257012473007e-01 -5.202764649523185930e-02 7.028756050311804615e-02 -1.425043298424094884e-01 3.614079720264935791e-02 3.940967546537237076e-02 -1.384588850571495944e-01 -3.610435235990532010e-02 7.018434168397359729e-02
2.160000000000000019e-07 1.750000000000000000e+02 2.500000000000000000e+01 1.600000000000000000e+01 2.615262935130514724e-04 1.360446500024437564e-04 1.652606634481313119e-01 -5.215969626391148140e-02 6.321398307608219747e-02 3.585014061892907028e-02 -5.224131550417396297e-02 -3.136247168243395250e-02 -1.066596179807881989e-01 -9.837931204272726271e-02 -6.319960619049418138e-02 1.067155219574406066e-01 -1.008525393200346981e-01 4.176081463427452206e-02 3.575652226997892702e-02 -9.827532441002605201e-02 -4.192507115639983878e-02 9.577051026130777023e-02
2.160000000000000019e-07 1.750000000000000000e+02 2.500000000000000000e+01 1.800000000000000000e+01 2.709640362226736808e-04 1.120519995406173906e-04 1.592105389337832022e-01 -6.605590534295888161e-02 6.998572767020821983e-02 3.157289702923706670e-02 -6.599137731570248189e-02 -2.978294272021488054e-03 -1.276384837836450903e-01 -5.607291925007307914e-02 -7.002433215195059957e-02 1.276447116573914131e-01 -5.260156001858187769e-02 3.054625566906737921e-02 3.162220045593260032e-02 -5.613468760373559185e-02 -3.048374306269878084e-02 1.095872483035957023e-01
