# wvl[m], pitch, AOI, Azimuth, Transm_Pol-1, Transm_Pol-2, m11, m12, m13, m14, m21, m22, m23, m24, m31, m32, m33, m34, m41, m42, m43, m44
2.160000000000000019e-07 1.750000000000000000e+02 2.800000000000000000e+01 0.000000000000000000e+00 1.200125789269564926e-04 2.271997474865155328e-04 1.481462882117368929e-01 4.573392117166592830e-02 3.131931766848149125e-04 1.149788089759449036e-04 4.573400625491134269e-02 1.481457454594800049e-01 1.781715761747501895e-04 -1.598135010299083132e-04 -2.270040181126625983e-04 -1.821558220510409876e-04 -3.025374280279602077e-02 -1.376239414185971011e-01 2.280282440403722129e-04 -1.277588902774202040e-04 1.376241157877647059e-01 -3.025323591400434081e-02
2.160000000000000019e-07 1.750000000000000000e+02 2.800000000000000000e+01 2.000000000000000000e+00 1.168459528553327057e-04 2.240650289302135480e-04 1.454576716323285890e-01 4.574753526195413783e-02 3.273544292897684338e-02 1.154803709689566048e-02 4.569588767694904297e-02 1.255774677171989928e-01 4.419447507369186207e-02 -4.717407121383564855e-02 -3.284068933178171251e-02 -4.431954284291141077e-02 -4.028002866988558001e-02 -1.239029424910570026e-01 1.145331134302958985e-02 -4.710674660897248844e-02 1.239197633821069039e-01 -2.039989895975235015e-02
2.160000000000000019e-07 1.750000000000000000e+02 2.800000000000000000e+01 4.000000000000000000e+00 1.087148192551421090e-04 2.138566587481440667e-04 1.376326919115581915e-01 4.486123352110946150e-02 6.773188266318744266e-02 2.106783340926885947e-02 4.492589065008263660e-02 6.786507951733213029e-02 6.772223384812200986e-02 -6.873959376920658892e-02 -6.767980758344271930e-02 -6.762477789016935192e-02 -6.561958349673113755e-02 -8.717959685430141936e-02 2.109738849860330959e-02 -6.879328998218403601e-02 8.714438197360456495e-02 4.147990049715381822e-03
2.160000000000000019e-07 1.750000000000000000e+02 2.800000000000000000e+01 6.000000000000000000e+00 1.073235226130216270e-04 1.985369120117750990e-04 1.305025330423698893e-01 3.891833338470099268e-02 1.019964055985122936e-01 2.531483545337187904e-02 3.892571542685688973e-02 8.905715248024664854e-03 5.871743929370112913e-02 -4.960170045662599253e-02 -1.019786382753476994e-01 -5.873903315534483721e-02 -9.685550169766604656e-02 -4.517241688627596230e-02 2.537499431533737915e-02 -4.957033085751712254e-02 4.524055345245851095e-02 2.474129678249542899e-02
2.160000000000000019e-07 1.750000000000000000e+02 2.800000000000000000e+01 8.000000000000000000e+00 1.273521854092382383e-04 1.843227881691548347e-04 1.329834425553924060e-01 2.430784477972813828e-02 1.282212563465738864e-01 2.272319713059859150e-02 2.426152279304882864e-02 -5.746252302459762401e-03 2.459572580642030090e-02 9.345734529058572632e-03 -1.282228073821899961e-01 -2.463579702469618007e-02 -1.248870791349220022e-01 -1.934098529532662925e-02 2.276391362567904003e-02 9.360545731310059014e-03 1.938165951137990964e-02 1.384260202680511961e-02
2.160000000000000019e-07 1.750000000000000000e+02 2.800000000000000000e+01 1.000000000000000000e+01 1.969874459726680049e-04 1.844292900492713904e-04 1.627404023559854973e-01 -5.358231967317773382e-03 1.348528775620997933e-01 1.268122590284694040e-02 -5.400297564668810057e-03 8.717203125745297265e-02 -5.183191255475672055e-03 2.264841143746117169e-02 -1.348409774634387881e-01 5.124190201982264936e-03 -1.602426550111824000e-01 -2.424333362042980014e-02 1.278946089210629931e-02 2.265184590787003988e-02 2.429692289467487096e-02 -8.467431462209659698e-02
2.160000000000000019e-07 1.750000000000000000e+02 2.800000000000000000e+01 1.200000000000000000e+01 2.425029659698708137e-04 1.620636323876370173e-04 1.726178344536672127e-01 -3.432132960119259335e-02 1.325018461811169890e-01 1.121372354155466058e-02 -3.426690975912895232e-02 1.084458191464992977e-01 -1.568782250237015993e-02 -1.020264220818922069e-02 -1.325168700484460893e-01 1.580171689807364013e-02 -1.667972030458461929e-01 -2.064451296111812981e-02 1.120261356949628015e-02 -1.020979858374993984e-02 2.063494103287918935e-02 -1.026252115274090965e-01
2.160000000000000019e-07 1.750000000000000000e+02 2.800000000000000000e+01 1.400000000000000000e+01 2.804438785716617771e-04 1.422948151182728497e-04 1.803713854302042008e-01 -5.894454031040179814e-02 1.263386614360844096e-01 9.921584913676038259e-03 -5.896387219192437273e-02 1.229973527978293069e-01 -2.466008210060293901e-02 -2.719838981133418029e-02 -1.263314632503038104e-01 2.462054445961872964e-02 -1.680774515419055926e-01 -1.014496474114258938e-02 9.898344418991088245e-03 -2.719230509884535893e-02 1.013857171288492023e-02 -1.107034225225977941e-01
2.160000000000000019e-07 1.750000000000000000e+02 2.800000000000000000e+01 1.600000000000000000e+01 3.119446320736198779e-04 1.249719933271589234e-04 1.864207327537200087e-01 -7.977626460892671412e-02 1.167357000849953974e-01 8.453672400542587562e-03 -7.980858926875407378e-02 1.367445449295603133e-01 -3.130997934726152676e-02 -3.714531599597604983e-02 -1.167228003312239942e-01 3.126703666225060657e-02 -1.652967527098382905e-01 3.649251046108048860e-03 8.325719675302826334e-03 -3.711203577565017064e-02 -3.693421893221254023e-03 -1.156205950404510935e-01
2.160000000000000019e-07 1.750000000000000000e+02 2.800000000000000000e+01 1.800000000000000000e+01 3.394234177071972741e-04 1.091508316904571689e-04 1.913947316389111031e-01 -9.825120337079806809e-02 1.043311747512624954e-01 7.417127416565715003e-03 -9.827235410808231320e-02 1.506319198601484000e-01 -3.545280004528129220e-02 -4.182362731003003153e-02 -1.043066252852923037e-01 3.536398187615567845e-02 -1.592759891440962972e-01 1.729325526521480888e-02 7.481918707874975379e-03 -4.184912185634868248e-02 -1.725945559182931119e-02 -1.185131968656074064e-01
2.160000000000000019e-07 1.750000000000000000e+02 2.800000000000000000e+01 2.000000000000000000e+01 3.621552966203090080e-04 9.474149505740689955e-05 1.949457396345435078e-01 -1.140983746958263989e-01 9.049227186987324201e-02 6.063047119347953623e-03 -1.140717031452112007e-01 1.634748238599652015e-01 -3.686970623862711322e-02 -4.109441165374438931e-02 -9.051893019244586225e-02 3.691542751153510660e-02 -1.505094654632873064e-01 3.062056866990753995e-02 6.166095615348435310e-03 -4.112739681417582061e-02 -3.059685148657345991e-02 -1.190385699276625964e-01
2.160000000000000019e-07 1.750000000000000000e+02 2.800000000000000000e+01 2.200000000000000000e+01 3.803055581274110398e-04 8.372341105796994099e-05 1.979888505619175065e-01 -1.265437338934876088e-01 7.422976200457361007e-02 4.875401429303100574e-03 -1.265822430388121866e-01 1.762691372236963872e-01 -3.466966017441167058e-02 -3.745278936624626270e-02 -7.416066892358760820e-02 3.447852384514504126e-02 -1.418466890113816992e-01 4.293010922340059765e-02 4.926928670827643991e-03 -3.749907327321924666e-02 -4.289557436293189863e-02 -1.201270372673127057e-01
2.160000000000000019e-07 1.750000000000000000e+02 2.800000000000000000e+01 2.400000000000000000e+01 3.949700508071688236e-04 7.489328978972581506e-05 2.004782220585824004e-01 -1.365682623580080080e-01 5.710767755195825246e-02 3.551886209270033786e-03 -1.365643333522544023e-01 1.874217460133180135e-01 -2.931253784526903147e-02 -3.050255555846483058e-02 -5.711913569652436740e-02 2.935242026618687869e-02 -1.336231023000090945e-01 5.303415997467070958e-02 3.518551952734691023e-03 -3.048178693227686017e-02 -5.304387803914759753e-02 -1.205666304625370028e-01
2.160000000000000019e-07 1.750000000000000000e+02 2.800000000000000000e+01 2.600000000000000000e+01 4.045942907041112646e-04 6.842931357513562984e-05 2.018266227307214111e-01 -1.434326773558602941e-01 3.830027115317050090e-02 2.554675183433691155e-03 -1.434401920259779917e-01 1.957929852681160876e-01 -2.117478439469290888e-02 -2.189611124849253840e-02 -3.826972243836084669e-02 2.109108528640541921e-02 -1.267112075119173065e-01 6.042866241728332699e-02 2.590313728280077207e-03 -2.192764347645512896e-02 -6.041874494588490158e-02 -1.206775828796047972e-01
2.160000000000000019e-07 1.750000000000000000e+02 2.800000000000000000e+01 2.800000000000000000e+01 4.111572537323770083e-04 6.390632901223188185e-05 2.026970274216982060e-01 -1.481627570851895004e-01 1.933859096314754014e-02 1.141463702829209007e-03 -1.481612986391835085e-01 2.011539836835002926e-01 -1.115192560244582069e-02 -1.109405772239848049e-02 -1.933791757226810057e-02 1.106929814061114077e-02 -1.217066022039902939e-01 6.478832435978525150e-02 1.327085689971989899e-03 -1.119581942960025042e-02 -6.477435398705332081e-02 -1.201636223986743968e-01
2.160000000000000019e-07 1.750000000000000000e+02 2.800000000000000000e+01 3.000000000000000000e+01 4.134607217747672211e-04 6.300180576795687607e-05 2.032939200533470936e-01 -1.495315218598856077e-01 1.703460787493535941e-04 -8.535421901770528109e-05 -1.495315819393034928e-01 2.032937692887955006e-01 -1.190086008641506947e-04 1.697067221757395019e-04 -7.888797060952599865e-05 -6.810361923620879992e-05 -1.205964247160339065e-01 6.652224837385545264e-02 -1.100558047381163028e-04 1.426806871733041898e-04 -6.652234811131840786e-02 -1.205963289410263983e-01
2.160000000000000019e-07 1.750000000000000000e+02 2.800000000000000000e+01 3.200000000000000000e+01 4.105508308765802973e-04 6.447112607134785982e-05 2.026792667985780061e-01 -1.476630286197105069e-01 -1.936436942395465891e-02 -1.170399635064717963e-03 -1.476566520255369885e-01 2.011350443640194108e-01 1.103695676518014028e-02 1.111453695880149951e-02 1.941403496337408899e-02 -1.115380830003693050e-02 -1.220841777356184016e-01 6.516223899586044699e-02 -1.151962972048906075e-03 1.108255568927947986e-02 -6.516735736194488593e-02 -1.205399769492019046e-01
2.160000000000000019e-07 1.750000000000000000e+02 2.800000000000000000e+01 3.400000000000000000e+01 4.049618273771658718e-04 6.775538694551426304e-05 2.016958942647144870e-01 -1.438770421173130032e-01 -3.851005347263519035e-02 -2.398445663902036996e-03 -1.438362480071962990e-01 1.955983280753605114e-01 2.121436001440870148e-02 2.172475497763486085e-02 3.864758134694398078e-02 -2.142811621359983973e-02 -1.261076860133918953e-01 6.019282899649069929e-02 -2.622636791216807154e-03 2.178501532785913006e-02 -6.018039905766609660e-02 -1.200102689560837016e-01
2.160000000000000019e-07 1.750000000000000000e+02 2.800000000000000000e+01 3.600000000000000000e+01 3.947559451081336245e-04 7.469470091656238019e-05 2.003021362333242128e-01 -1.365616417400666027e-01 -5.666384501004498309e-02 -3.869668534174430102e-03 -1.365383846122857070e-01 1.872551085848966901e-01 2.923496341182571165e-02 3.113952174816303833e-02 5.671997210110559656e-02 -2.936736612359933107e-02 -1.333499140770635916e-01 5.309059781879019169e-02 -3.868068374064750209e-03 3.111691227560080958e-02 -5.310373602935553050e-02 -1.203029137723091030e-01
