# wvl[m], pitch, AOI, Azimuth, Transm_Pol-1, Transm_Pol-2, m11, m12, m13, m14, m21, m22, m23, m24, m31, m32, m33, m34, m41, m42, m43, m44
2.100000000000000011e-07 1.200000000000000000e+02 2.100000000000000000e+01 0.000000000000000000e+00 9.274402412512567891e-04 8.794075961383688309e-04 7.291223475105241825e-01 -1.938274725582029082e-02 1.041538069082440020e-04 -1.625161735730595988e-05 -1.938274442252891153e-02 7.291223307544605348e-01 -1.218470627478984985e-06 -1.149390774870232999e-04 -1.058321170593978051e-04 1.758742843381449044e-05 -7.217808113944881310e-01 1.013714300470197061e-01 4.639773091815954393e-06 -1.140745041660624063e-04 -1.013714298270931985e-01 -7.217807948811674201e-01
2.100000000000000011e-07 1.200000000000000000e+02 2.100000000000000000e+01 2.000000000000000000e+00 9.274871924541523921e-04 8.796528537759055241e-04 7.292402633589374350e-01 -1.930272410713007938e-02 -9.893975180043784734e-04 5.405709828292383327e-05 -1.930268661773760011e-02 7.292357036046976937e-01 1.909725236340112061e-04 2.372876852543880002e-03 9.913860796652170480e-04 -1.660666018174026940e-04 -7.219437239013499763e-01 1.010742276939680939e-01 2.074976982118230908e-05 2.375054576062646076e-03 -1.010741642193159068e-01 -7.219391647430679626e-01
2.100000000000000011e-07 1.200000000000000000e+02 2.100000000000000000e+01 4.000000000000000000e+00 9.271166502263668546e-04 8.800043284954231233e-04 7.292325689941427935e-01 -1.901136659452357103e-02 -1.846786949447691041e-03 5.493591152045969301e-05 -1.901146409013837121e-02 7.292157315411555984e-01 3.482263641406230193e-04 4.585341880596876390e-03 1.844846886012326903e-03 -3.349682839938289912e-04 -7.220300313169961681e-01 1.004550601745572980e-01 8.045432829466596034e-05 4.585925310349302925e-03 -1.004550507382696994e-01 -7.220131941489250638e-01
2.100000000000000011e-07 1.200000000000000000e+02 2.100000000000000000e+01 6.000000000000000000e+00 9.264521821834863138e-04 8.805481552664874787e-04 7.291838862852322301e-01 -1.852378001805737862e-02 -2.542984448138467177e-03 1.315047936702720070e-04 -1.852351743563989891e-02 7.291498237657347836e-01 5.116105237699751073e-04 6.551258178501370710e-03 2.547809411413319916e-03 -4.503973313036013109e-04 -7.221504720300492286e-01 9.932023837205085359e-02 4.958413326359296225e-05 6.556492908735073871e-03 -9.931981826310197492e-02 -7.221164131135445752e-01
2.100000000000000011e-07 1.200000000000000000e+02 2.100000000000000000e+01 8.000000000000000000e+00 9.257587559914073286e-04 8.810950413910388504e-04 7.291247525630510928e-01 -1.802327332942866081e-02 -3.219277606134779077e-03 9.976733018260842273e-05 -1.802341426107357050e-02 7.290711859084254565e-01 5.862365673940167152e-04 8.209651831419362278e-03 3.217396457948318127e-03 -6.005956285141309230e-04 -7.223037484940274533e-01 9.785181936547275583e-02 1.303140013191845885e-04 8.208304409444894256e-03 -9.785196831575178333e-02 -7.222501822318853071e-01
2.100000000000000011e-07 1.200000000000000000e+02 2.100000000000000000e+01 1.000000000000000000e+01 9.248537288413529421e-04 8.822084630386669733e-04 7.292088465759141158e-01 -1.720876305621049998e-02 -3.707843762200244923e-03 1.645797593690084132e-04 -1.720849177753608003e-02 7.291379150433836553e-01 6.950117406555565702e-04 9.443262196593750837e-03 3.711357202539366986e-03 -6.412426239840380345e-04 -7.226654001073220535e-01 9.593595610976336785e-02 1.017656352026571957e-04 9.447559832979072342e-03 -9.593544578808009538e-02 -7.225944709293570245e-01
2.100000000000000011e-07 1.200000000000000000e+02 2.100000000000000000e+01 1.200000000000000000e+01 9.238115880903519919e-04 8.832572057505194089e-04 7.292115106835909133e-01 -1.636502302051979010e-02 -4.246811573063164272e-03 1.921320518925409061e-04 -1.636473247861680927e-02 7.291237173975441133e-01 7.615581590586749383e-04 1.045802267991446065e-02 4.250541246607217327e-03 -6.866421262177284379e-04 -7.229592765746707395e-01 9.386703920881130092e-02 1.213743745811980977e-04 1.046366289399575968e-02 -9.386629248061510722e-02 -7.228714869451163816e-01
2.100000000000000011e-07 1.200000000000000000e+02 2.100000000000000000e+01 1.400000000000000000e+01 9.230945285236010324e-04 8.848015381406943878e-04 7.295453423934694648e-01 -1.545247721663106991e-02 -4.305365117271759377e-03 1.557662608017819979e-04 -1.545252280037250937e-02 7.294510049732054746e-01 7.402066645959362069e-04 1.088719534698262027e-02 4.305200997922167989e-03 -7.248576369719972583e-04 -7.235999930228579347e-01 9.165220432871072631e-02 1.557803677842512988e-04 1.088816334696848971e-02 -9.165208936058040490e-02 -7.235056556836622077e-01
2.100000000000000011e-07 1.200000000000000000e+02 2.100000000000000000e+01 1.600000000000000000e+01 9.212697496524355645e-04 8.855948842597369036e-04 7.291291254581169223e-01 -1.439597793681673954e-02 -4.516943975017262067e-03 1.803710265639580084e-04 -1.439585227513313047e-02 7.290300496880601777e-01 7.392173078531994422e-04 1.111228447728108970e-02 4.518355610284062809e-03 -7.121947482203688871e-04 -7.235331223444205762e-01 8.900186110737083600e-02 1.529613988662039965e-04 1.111421185701979945e-02 -8.900156911627656042e-02 -7.234340470843267923e-01
2.100000000000000011e-07 1.200000000000000000e+02 2.100000000000000000e+01 1.800000000000000000e+01 9.204221319284274427e-04 8.868018948190196579e-04 7.292741522513592756e-01 -1.356686805485846081e-02 -4.334458539621999229e-03 1.648112091480200068e-04 -1.356686298461524075e-02 7.291853589790708856e-01 6.762790541756931277e-04 1.049900985818408988e-02 4.334695426221252257e-03 -6.636412675307605362e-04 -7.239241663013640249e-01 8.712097995968343112e-02 1.588921108043629953e-04 1.049982281774364083e-02 -8.712087098911497351e-02 -7.238353730960869203e-01
