# wvl[m], pitch, AOI, Azimuth, Transm_Pol-1, Transm_Pol-2, m11, m12, m13, m14, m21, m22, m23, m24, m31, m32, m33, m34, m41, m42, m43, m44
2.100000000000000011e-07 1.200000000000000000e+02 3.500000000000000000e+01 0.000000000000000000e+00 8.244041874447845643e-04 6.277444866547899922e-04 6.678472317815824510e-01 -9.044434576027865491e-02 1.372728311605879968e-04 -4.989682424968681234e-05 -9.044433605489282657e-02 6.678472004135422857e-01 -2.261767227672688906e-05 -1.352680296653639897e-04 -1.519478692705435001e-04 6.048917635992226774e-05 -5.917955519306322687e-01 2.960029866895388939e-01 9.811834247606601852e-07 -1.300217402736528096e-04 -2.960029848366125260e-01 -5.917955221594030091e-01
2.100000000000000011e-07 1.200000000000000000e+02 3.500000000000000000e+01 2.000000000000000000e+00 8.236994499478769195e-04 6.289628070780413881e-04 6.680834300040967566e-01 -8.955992605075396851e-02 -8.446362379480272520e-03 9.846146997135388212e-04 -8.955890071625821625e-02 6.678539488576349381e-01 4.071380792940580695e-03 1.474795373863523051e-02 8.469659622590863454e-03 -4.026371498155186315e-03 -5.928935832700065189e-01 2.945757983477311770e-01 8.712210636716913315e-04 1.476652532957003008e-02 -2.945745107802202889e-01 -5.926641080263733707e-01
2.100000000000000011e-07 1.200000000000000000e+02 3.500000000000000000e+01 4.000000000000000000e+00 8.210378865141156361e-04 6.317817795224361715e-04 6.681558228478076122e-01 -8.703941229056599838e-02 -1.646748138862489871e-02 1.772091216616497036e-03 -8.704112456147428123e-02 6.672824098647287538e-01 7.789349680840080593e-03 2.883912177190809875e-02 1.645231477450644075e-02 -7.755940586031557712e-03 -5.952759753108095575e-01 2.905840039090398785e-01 1.827981423955518051e-03 2.884295798999033864e-02 -2.905839693712952143e-01 -5.944025640068145711e-01
2.100000000000000011e-07 1.200000000000000000e+02 3.500000000000000000e+01 6.000000000000000000e+00 8.167960068832682110e-04 6.367059623906781056e-04 6.684696160126930575e-01 -8.282391454192844504e-02 -2.360654556399807008e-02 2.671997362414833127e-03 -8.282023397466914405e-02 6.666529590296914609e-01 1.099054963283751032e-02 4.170910380339520884e-02 2.364166915957726864e-02 -1.082693459217991955e-02 -5.993284281165289773e-01 2.840326731347944111e-01 2.467733200466286098e-03 4.175917471742755793e-02 -2.840234677141004749e-01 -5.975117981851607585e-01
2.100000000000000011e-07 1.200000000000000000e+02 3.500000000000000000e+01 8.000000000000000000e+00 8.111477464037457948e-04 6.428388380679138543e-04 6.686924918958890851e-01 -7.740573711294640447e-02 -2.996702776525565076e-02 3.215318118255879043e-03 -7.740881480007166804e-02 6.657745285139800018e-01 1.329285474426934038e-02 5.300322027704725686e-02 2.994964527838724078e-02 -1.331573892670851085e-02 -6.043930807504999114e-01 2.750969208230196195e-01 3.302014632120545828e-03 5.299298041318256658e-02 -2.750999205070788212e-01 -6.014751205335161499e-01
2.100000000000000011e-07 1.200000000000000000e+02 3.500000000000000000e+01 1.000000000000000000e+01 8.043486029932485175e-04 6.510160701616946261e-04 6.693262787310085837e-01 -7.051806018216971728e-02 -3.492026398610120069e-02 3.894613697479891012e-03 -7.051289386785392077e-02 6.653604930594467781e-01 1.481901802956129069e-02 6.195286044470091347e-02 3.494962204659626120e-02 -1.469965537746900988e-02 -6.107407319043680616e-01 2.641806812415177785e-01 3.720938288729679078e-03 6.198716766123100325e-02 -2.641701301618852860e-01 -6.067749636336947638e-01
2.100000000000000011e-07 1.200000000000000000e+02 3.500000000000000000e+01 1.200000000000000000e+01 7.965689007899535816e-04 6.600165412536504374e-04 6.698877137531097370e-01 -6.280081160843320465e-02 -3.862778478892726214e-02 4.338836162807099828e-03 -6.279445352074330966e-02 6.650559029944506095e-01 1.544573964921422925e-02 6.855577476505082812e-02 3.866239931734492818e-02 -1.526285004116056943e-02 -6.173959914506654822e-01 2.517512504675750162e-01 4.116877661850482095e-03 6.860254427700075708e-02 -2.517347819964121935e-01 -6.125642129404611502e-01
2.100000000000000011e-07 1.200000000000000000e+02 3.500000000000000000e+01 1.400000000000000000e+01 7.886230605537776104e-04 6.701629640755372552e-04 6.708997678315841151e-01 -5.448012928746914785e-02 -4.028876107431356157e-02 4.393076012105139039e-03 -5.448086620189385165e-02 6.655847354038784136e-01 1.508767050281533025e-02 7.234236367301771775e-02 4.028870722737726978e-02 -1.504853370222038016e-02 -6.245578422664150864e-01 2.383697838035035987e-01 4.384422512557842322e-03 7.234996006553495729e-02 -2.383673189318623875e-01 -6.192428104613429962e-01
2.100000000000000011e-07 1.200000000000000000e+02 3.500000000000000000e+01 1.600000000000000000e+01 7.791776248052768904e-04 6.796407589247851220e-04 6.709146498724127827e-01 -4.577728267370406723e-02 -4.084085596846723232e-02 4.500140340160294593e-03 -4.577675124433788767e-02 6.655102606119517317e-01 1.409749227911676929e-02 7.304481987967512135e-02 4.084867214184507295e-02 -1.399627333167188965e-02 -6.307120875787838310e-01 2.236462875965201935e-01 4.434119762533557385e-03 7.306461515084633485e-02 -2.236385025768274915e-01 -6.253077039516125035e-01
2.100000000000000011e-07 1.200000000000000000e+02 3.500000000000000000e+01 1.800000000000000000e+01 7.710555871296637716e-04 6.895477297186196125e-04 6.717355455996758540e-01 -3.748569131474550203e-02 -3.906266052354578217e-02 4.299676923842553344e-03 -3.748475860161720741e-02 6.667852238746081461e-01 1.246015793283953080e-02 7.018834884880559288e-02 3.906795488429221780e-02 -1.241912468206867945e-02 -6.367762709706196178e-01 2.101597931804435881e-01 4.259518271939169431e-03 7.019611896598725032e-02 -2.101563802032690997e-01 -6.318259505099513840e-01
2.100000000000000011e-07 1.200000000000000000e+02 3.500000000000000000e+01 2.000000000000000000e+01 7.632085967120884069e-04 6.985224628670495166e-04 6.722541976319345025e-01 -2.974933365541848965e-02 -3.554790626120187674e-02 3.885869925091638838e-03 -2.974667107097378124e-02 6.681237035446656591e-01 1.044702940868912078e-02 6.440784528520598906e-02 3.555069335001045244e-02 -1.053588144759380965e-02 -6.419549664895071173e-01 1.969989790720481082e-01 3.880752517252214050e-03 6.439460049575589096e-02 -1.970032080239551009e-01 -6.378244754252905269e-01
2.100000000000000011e-07 1.200000000000000000e+02 3.500000000000000000e+01 2.200000000000000000e+01 7.561142547072420648e-04 7.071281513366461328e-04 6.729492700930044258e-01 -2.252884578233993115e-02 -3.049028439586205091e-02 3.403099441359730155e-03 -2.252355715926868118e-02 6.698849299282332304e-01 8.365252544430757525e-03 5.570858578437889314e-02 3.050950613038183948e-02 -8.337518556957204674e-03 -6.465635565884563229e-01 1.850103125190400988e-01 3.262947931876771911e-03 5.571488158219142783e-02 -1.850058917498821898e-01 -6.434992241762177434e-01
2.100000000000000011e-07 1.200000000000000000e+02 3.500000000000000000e+01 2.400000000000000000e+01 7.503449259966659670e-04 7.136244571168511497e-04 6.732836088781302131e-01 -1.688784621609901171e-02 -2.417385704092281026e-02 2.696523599466358213e-03 -1.688503628215504149e-02 6.713669976039600140e-01 6.182934004818193760e-03 4.412711565431295252e-02 2.418802037749701039e-02 -6.132560553422405566e-03 -6.498615357755288535e-01 1.751039930461172900e-01 2.584796615627701910e-03 4.413521960412764705e-02 -1.751002656799267865e-01 -6.479449301856150534e-01
2.100000000000000011e-07 1.200000000000000000e+02 3.500000000000000000e+01 2.600000000000000000e+01 7.458010706566160124e-04 7.188562493874627512e-04 6.735999929942407816e-01 -1.239199857177908023e-02 -1.686419326498201851e-02 1.805896376762667049e-03 -1.239392147667638978e-02 6.726780357310347958e-01 4.032763039516630392e-03 3.061589479191770963e-02 1.685380264240352033e-02 -4.030455900172942758e-03 -6.522705541735521750e-01 1.676504008462517126e-01 1.887843141295733954e-03 3.061542023086375949e-02 -1.676513902474680018e-01 -6.513485994465181284e-01
