# wvl[m], pitch, AOI, Azimuth, Transm_Pol-1, Transm_Pol-2, m11, m12, m13, m14, m21, m22, m23, m24, m31, m32, m33, m34, m41, m42, m43, m44
2.100000000000000011e-07 1.750000000000000000e+02 4.400000000000000000e+01 0.000000000000000000e+00 1.556895790353195089e-04 7.757527207457020824e-06 8.559998979657734708e-02 -7.747449568328723668e-02 8.578376957518718798e-05 2.213247258354839923e-05 -7.747451944711226945e-02 8.559992305218165620e-02 -8.509837725872391187e-05 4.287275623373826766e-06 6.300721647499777332e-05 -5.501174995360041329e-05 3.850123023481242992e-03 3.619710512477127690e-02 -1.402179925812081973e-05 -2.348703107149461083e-05 -3.619709370817440069e-02 3.850061706629618209e-03
2.100000000000000011e-07 1.750000000000000000e+02 4.400000000000000000e+01 2.000000000000000000e+00 1.555323107437567363e-04 9.254213286897647794e-06 8.630146534797318580e-02 -7.660829204997483821e-02 -1.270515371475063049e-02 7.936893492252626234e-03 -7.662352608722436398e-02 8.427052365048320892e-02 1.091022820750964066e-02 -2.303869645474561009e-03 1.262399979399097052e-02 -1.081532448326072947e-02 2.749502351945507048e-03 3.727642237537671238e-02 7.919311788205209493e-03 -2.243950084058388052e-03 -3.727633819680418320e-02 4.780386911842142775e-03
2.100000000000000011e-07 1.750000000000000000e+02 4.400000000000000000e+01 4.000000000000000000e+00 1.551613952771759139e-04 1.373307740204527544e-05 8.845286692665804695e-02 -7.406838117449579539e-02 -2.521691602762216045e-02 1.599812969750874156e-02 -7.406372827953042193e-02 8.043323425249604419e-02 2.116232731007390913e-02 -3.746751545102241111e-03 2.529487047882067116e-02 -2.119224846245310045e-02 -8.186522427302642818e-04 4.044750247077877336e-02 1.589628190390555973e-02 -3.668799881619456190e-03 -4.041447927714934135e-02 7.200911090004121287e-03
2.100000000000000011e-07 1.750000000000000000e+02 4.400000000000000000e+01 6.000000000000000000e+00 1.545818447406044685e-04 2.136108190338422560e-05 9.214426043820515833e-02 -6.976994699814260958e-02 -3.769648043280456745e-02 2.424814917122002089e-02 -6.971731235407047089e-02 7.435791213851788983e-02 3.054377476340909905e-02 -3.493453850734777860e-03 3.777917945765448676e-02 -3.065430757092992009e-02 -6.414011995757957704e-03 4.538900891502657686e-02 2.427082275089770952e-02 -3.575148416570912962e-03 -4.539476580698287300e-02 1.137225749197406932e-02
2.100000000000000011e-07 1.750000000000000000e+02 4.400000000000000000e+01 8.000000000000000000e+00 1.544595005522121937e-04 3.276831351250583457e-05 9.805434517617006573e-02 -6.373171485495551791e-02 -5.011152590905040838e-02 3.300611715073503705e-02 -6.365431462464858636e-02 6.699241147518301964e-02 3.893376020392032288e-02 -6.365710720878034468e-04 5.020383871787961055e-02 -3.905864331926207217e-02 -1.401538120404994918e-02 5.244779523533252275e-02 3.301519474893666733e-02 -7.245663699496467103e-04 -5.245236664150527278e-02 1.704645572732146896e-02
2.100000000000000011e-07 1.750000000000000000e+02 4.400000000000000000e+01 1.000000000000000000e+01 1.563326686791583159e-04 4.924371445544295717e-05 1.076637984192934938e-01 -5.608428071684686683e-02 -6.295397593643942136e-02 4.270211714016861060e-02 -5.608660652498972943e-02 5.929917036141393871e-02 4.741384457877830666e-02 6.373085617046105739e-03 6.296368780716633806e-02 -4.740902470204780284e-02 -2.349953893892978152e-02 6.183813613638731305e-02 4.268473994552655915e-02 6.388455749273810880e-03 -6.182455135468990781e-02 2.486508715516257129e-02
2.100000000000000011e-07 1.750000000000000000e+02 4.400000000000000000e+01 1.200000000000000000e+01 1.658259209051480155e-04 7.449075620050592727e-05 1.258578728070965103e-01 -4.783375702701742754e-02 -7.788001415428781604e-02 5.437292218465643312e-02 -4.785957676057422255e-02 5.269787037420987225e-02 5.989435645878812137e-02 2.136736237228801030e-02 7.790349517861080986e-02 -5.984929846985762719e-02 -3.649227158379272917e-02 7.540394361703653403e-02 5.431653462938686172e-02 2.143569002027663137e-02 -7.534388726599647312e-02 3.666770164307527058e-02
2.100000000000000011e-07 1.750000000000000000e+02 4.400000000000000000e+01 1.400000000000000000e+01 1.606463367694822755e-04 9.680565506211462421e-05 1.348319244095957936e-01 -3.343443532515112671e-02 -6.632029135943254272e-02 4.884890176827959285e-02 -3.332387148642562691e-02 5.896493888774235331e-02 7.417409699721091987e-02 4.908166513040450318e-02 6.641004053929315532e-02 -7.428932300582023751e-02 -3.077739498355165984e-02 9.067156144188824596e-02 4.880249809389265031e-02 4.898248727177530876e-02 -9.070020100965055232e-02 4.508950456813588803e-02
2.100000000000000011e-07 1.750000000000000000e+02 4.400000000000000000e+01 1.600000000000000000e+01 1.000979502864259929e-04 9.660352553213947667e-05 1.030158606664536985e-01 -1.830088829272540074e-03 -3.920520407743517677e-02 4.060693565253924164e-02 -1.764934898476862041e-03 6.042681864160479033e-02 4.506679592437252274e-02 4.175698220712063813e-02 3.934094437495772034e-02 -4.505806368657531286e-02 -1.674167824548803904e-02 8.160970582313697985e-02 4.047833464282409033e-02 4.176920857136894039e-02 -8.153953161058272170e-02 2.584725612882493931e-02
2.100000000000000011e-07 1.750000000000000000e+02 4.400000000000000000e+01 1.800000000000000000e+01 6.783971273683264604e-05 1.056088773622165111e-04 9.083793457105338032e-02 1.978034472972507035e-02 -2.846683913451953860e-02 3.626648233539075256e-02 1.979466549736286912e-02 6.378878555361228164e-02 2.730413126485060904e-02 3.622090120129466129e-02 2.855145983110339916e-02 -2.724902914608907933e-02 -1.480688613551763011e-02 7.475347510495349013e-02 3.619207189815174669e-02 3.625455742430191280e-02 -7.470107842171104517e-02 1.224220834231904038e-02
2.100000000000000011e-07 1.750000000000000000e+02 4.400000000000000000e+01 2.000000000000000000e+01 4.836557964505636798e-05 1.162984973837683579e-04 8.623733780024120388e-02 3.557760794276818711e-02 -2.295810267351610159e-02 3.182640220422958827e-02 3.557657860013987289e-02 6.844667829292627736e-02 1.558601073630700058e-02 3.112779036801038152e-02 2.293416998732844894e-02 -1.560719793805324072e-02 -1.559578289862902957e-02 6.833945397513374598e-02 3.184480247485940718e-02 3.111834954535500075e-02 -6.835232396769513885e-02 2.194871923747807995e-03
2.100000000000000011e-07 1.750000000000000000e+02 4.400000000000000000e+01 2.200000000000000000e+01 3.590924888382821060e-05 1.261608149690670287e-04 8.487880961032065463e-02 4.726625826306424943e-02 -1.878702297924764869e-02 2.649177858099403121e-02 4.729099046795005173e-02 7.361360595871460633e-02 8.013422991411061833e-03 2.586129221486703836e-02 1.870977944674740920e-02 -8.147132699988028984e-03 -1.675860005914685952e-02 6.259693271750187138e-02 2.650230383593486089e-02 2.577415377042958922e-02 -6.263731471182527877e-02 -5.493495935139217079e-03
