# wvl[m], pitch, AOI, Azimuth, Transm_Pol-1, Transm_Pol-2, m11, m12, m13, m14, m21, m22, m23, m24, m31, m32, m33, m34, m41, m42, m43, m44
2.120000000000000190e-07 1.750000000000000000e+02 2.400000000000000000e+01 3.000000000000000000e+01 5.276019262013772505e-04 1.215991630691368739e-04 2.677192774749544979e-01 -1.674285028090991001e-01 1.074696634312491026e-04 -2.328861910857803023e-04 -1.674286992317718104e-01 2.677189696618408887e-01 -1.689624022771192894e-04 3.691266186956700026e-04 -1.634026418438988011e-06 -5.971733555339143985e-05 -2.030980339681210112e-01 -4.891244450957697720e-02 3.080571488729932873e-06 3.089709488834219142e-04 4.891230717138320833e-02 -2.030978408224063947e-01
2.120000000000000190e-07 1.750000000000000000e+02 2.400000000000000000e+01 3.200000000000000000e+01 5.241910888153248011e-04 1.236882912530063577e-04 2.671742275074043826e-01 -1.651604123316615103e-01 -2.213116472012104097e-02 7.385272332259750980e-04 -1.651501699982964033e-01 2.659604390942014174e-01 8.638432167374952148e-03 -8.875423665717151883e-03 2.220303259244384847e-02 -8.806211163819771537e-03 -2.039667632607189973e-01 -4.926212494864209979e-02 8.616084612291718611e-04 -8.901092719029789907e-03 4.925949243318569759e-02 -2.027530209171815867e-01
2.120000000000000190e-07 1.750000000000000000e+02 2.400000000000000000e+01 3.400000000000000000e+01 5.165809552021262624e-04 1.289954078501126446e-04 2.662245032051028804e-01 -1.598335622224728025e-01 -4.441824477755362127e-02 1.402080344811414006e-03 -1.597889779097513008e-01 2.612201415909892743e-01 1.714445126634707092e-02 -1.887842882946389952e-02 4.457954882592902318e-02 -1.762816422001452915e-02 -2.054365931149157998e-01 -5.316166292319046693e-02 1.363919415028532053e-03 -1.881024353397870927e-02 5.318483491464325724e-02 -2.004324837573291940e-01
2.120000000000000190e-07 1.750000000000000000e+02 2.400000000000000000e+01 3.600000000000000000e+01 5.038316532584018485e-04 1.388053752437060453e-04 2.650123725802105978e-01 -1.505305105376149033e-01 -6.497460335327566450e-02 1.769724788786409967e-03 -1.504905447894175907e-01 2.538601387198288761e-01 2.484225450393110976e-02 -3.053831106103756937e-02 6.506162602966049369e-02 -2.503672821098973031e-02 -2.089284599880024129e-01 -5.746623391425560029e-02 1.961213098932209058e-03 -3.057644229610562842e-02 5.745217219786324242e-02 -1.977763066047427964e-01
2.120000000000000190e-07 1.750000000000000000e+02 2.400000000000000000e+01 3.800000000000000000e+01 4.860182826673833229e-04 1.542230970028401853e-04 2.640244485225408111e-01 -1.368265840027977909e-01 -8.244193725774451309e-02 2.619906339697092041e-03 -1.367883793326762076e-01 2.436976280269531892e-01 3.203080114670762285e-02 -4.980374475996098699e-02 8.249938067273908382e-02 -3.213331126718924763e-02 -2.130275371940414941e-01 -6.765149603039916082e-02 2.800443905480673196e-03 -4.984264128871770949e-02 6.763007905857887359e-02 -1.927007638845283088e-01
2.120000000000000190e-07 1.750000000000000000e+02 2.400000000000000000e+01 4.000000000000000000e+01 4.541441675401308243e-04 1.545511990436765110e-04 2.510154194708478781e-01 -1.235469477609369010e-01 -1.004810044976058026e-01 4.110291798233245419e-03 -1.235118975606109976e-01 2.064237072964145991e-01 5.116057528689720024e-02 -8.751344576068451064e-02 1.005217237960668031e-01 -5.124952711739336197e-02 -1.918320212131401914e-01 -9.115999292466617221e-02 4.167645690624867394e-03 -8.751087409493132907e-02 9.116506560086759525e-02 -1.472403231024053127e-01
2.120000000000000190e-07 1.750000000000000000e+02 2.400000000000000000e+01 4.200000000000000000e+01 4.137304800147348404e-04 1.292779863124927952e-04 2.239272802688306030e-01 -1.173032783655437034e-01 -1.300595900112974102e-01 5.279438629763517389e-03 -1.171880278543771942e-01 1.478808182696783047e-01 6.497312243147912447e-02 -8.415930803500983048e-02 1.301603342456738033e-01 -6.520355651565705457e-02 -1.678461188126993964e-01 -6.291174401737106847e-02 5.355563286212054741e-03 -8.414164978203780842e-02 6.294179074401184959e-02 -9.179975008215179866e-02
2.120000000000000190e-07 1.750000000000000000e+02 2.400000000000000000e+01 4.400000000000000000e+01 3.717457561984497641e-04 1.288391948744930658e-04 2.064325578484061119e-01 -1.001704559132030048e-01 -1.536789662849601945e-01 6.278212178461892862e-03 -1.001770909035185064e-01 1.010105040388128012e-01 6.601549977019180449e-02 -6.631682653153340989e-02 1.536697748423941912e-01 -6.595308035269732694e-02 -1.647516272825859107e-01 -3.232850561420300833e-02 6.396219385442738353e-03 -6.636889014500291228e-02 3.224468718487605301e-02 -5.932960700275727306e-02
2.120000000000000190e-07 1.750000000000000000e+02 2.400000000000000000e+01 4.600000000000000000e+01 3.229017946345542336e-04 1.446067297894742718e-04 1.927924127681646116e-01 -7.352579459056510225e-02 -1.696387096334205091e-01 7.486424427897701850e-03 -7.319175521820889263e-02 6.256717926090357706e-02 5.440502620630129071e-02 -3.757669262638232283e-02 1.697783202393854940e-01 -5.483785936170584852e-02 -1.694452463753484961e-01 -5.943843766481039098e-03 7.594061610957155567e-03 -3.759964526592608769e-02 5.935234146254281425e-03 -3.922044157383305224e-02
2.120000000000000190e-07 1.750000000000000000e+02 2.400000000000000000e+01 4.800000000000000000e+01 2.753660426725474406e-04 1.753355836677614622e-04 1.858615392900800078e-01 -4.125082759848915787e-02 -1.775598632884536066e-01 7.481178219517247915e-03 -4.118235484617017300e-02 4.312490511298387730e-02 3.309947184437125878e-02 2.486050017030931743e-04 1.775721369073393896e-01 -3.318476780366774737e-02 -1.777696318429770883e-01 9.380880407462197090e-03 7.566617448503029295e-03 2.290273439032233099e-04 -9.449652914342188126e-03 -3.503303065732942673e-02
2.120000000000000190e-07 1.750000000000000000e+02 2.400000000000000000e+01 5.000000000000000000e+01 2.288771094444844514e-04 2.157951965351557067e-04 1.833751520715418137e-01 -5.394754152386201616e-03 -1.729407205702341022e-01 7.171889276025068122e-03 -5.105710719236689586e-03 4.709018570122878306e-02 5.505166995406665653e-03 3.762565649503082227e-02 1.729494731358466042e-01 -5.889431433590026389e-03 -1.827593759150241137e-01 1.064234787365836085e-02 7.172423550556210683e-03 3.760779943222645333e-02 -1.070563779568755973e-02 -4.647473075337393844e-02
2.120000000000000190e-07 1.750000000000000000e+02 2.400000000000000000e+01 5.200000000000000000e+01 1.854900445421856555e-04 2.618349542724292115e-04 1.844690766210838051e-01 3.148331758783406986e-02 -1.551523141434149045e-01 6.852180416856756828e-03 3.137597678752149233e-02 7.210301576478379826e-02 -1.977311781854064129e-02 6.567403468118389320e-02 1.551691632928066944e-01 1.990136164011533162e-02 -1.805423742695909106e-01 -2.074636723581451195e-03 6.962118247895856399e-03 6.568666677040262136e-02 2.040458641283987920e-03 -6.817636988137301679e-02
2.120000000000000190e-07 1.750000000000000000e+02 2.400000000000000000e+01 5.400000000000000000e+01 1.522587755145336449e-04 3.053045410528773627e-04 1.886911814151739919e-01 6.311342116903563559e-02 -1.263471919517004938e-01 5.883265830083424242e-03 6.325177659689573684e-02 1.131245711989374014e-01 -3.445722925515524310e-02 7.509427586084410633e-02 1.262924344904698959e-01 3.433371598291720672e-02 -1.726017920183839094e-01 -2.454442155894677111e-02 5.564477547274425395e-03 7.503441577574737620e-02 2.465290935096331112e-02 -9.703538633604913421e-02
2.120000000000000190e-07 1.750000000000000000e+02 2.400000000000000000e+01 5.600000000000000000e+01 1.286698934234651573e-04 3.422450995064810989e-04 1.941971813402109948e-01 8.807471337326128191e-02 -8.977517010945715303e-02 4.016222423419257836e-03 8.809966323284917911e-02 1.555559461176916902e-01 -3.505905813578003710e-02 6.491871552770853149e-02 8.975482975498125238e-02 3.503854397629677792e-02 -1.619990671195863097e-01 -4.964082036706145284e-02 3.922527301544979396e-03 6.489593279395371173e-02 4.966311264069178666e-02 -1.233578463821263932e-01
2.120000000000000190e-07 1.750000000000000000e+02 2.400000000000000000e+01 5.800000000000000000e+01 1.153075922031629582e-04 3.650116805807465908e-04 1.980753433600936086e-01 1.029736382576108972e-01 -4.661902056887756024e-02 2.066976248251441856e-03 1.030236636168908038e-01 1.876374791638512896e-01 -2.161410214467765142e-02 3.730346187900471233e-02 4.651551638713218029e-02 2.138207657841172116e-02 -1.534202427321446072e-01 -6.798084426927716861e-02 1.899240851952858911e-03 3.729905349786877961e-02 6.797837000758466530e-02 -1.429824987076606102e-01
2.120000000000000190e-07 1.750000000000000000e+02 2.400000000000000000e+01 6.000000000000000000e+01 1.096460892120161519e-04 3.733123211716973030e-04 1.991636779655860112e-01 1.087313842835778005e-01 6.012895794397302152e-04 8.386201921121721624e-05 1.087315657132626040e-01 1.991626765370947960e-01 2.210093176510121132e-04 1.446460492732328028e-04 -5.144833678162848492e-04 -6.094072505736739263e-05 -1.488819756992043886e-01 -7.535055674529060610e-02 2.538397651596890881e-04 1.630938123146471932e-04 7.535089997140927143e-02 -1.488810525859264877e-01
2.120000000000000190e-07 1.750000000000000000e+02 2.400000000000000000e+01 6.200000000000000000e+01 1.144521614988165795e-04 3.654512828512672374e-04 1.979038629209858013e-01 1.035076874113596002e-01 4.554310777591148024e-02 -2.336938477707210804e-03 1.034581183884920041e-01 1.875471958159830865e-01 2.137183912799028168e-02 -3.801759793568688234e-02 -4.565295456476058805e-02 -2.169900596739611845e-02 -1.525842360396715003e-01 -6.858467737893463034e-02 -2.388049330580243029e-03 -3.796716335597973002e-02 6.861436969636271199e-02 -1.422277301229976088e-01
2.120000000000000190e-07 1.750000000000000000e+02 2.400000000000000000e+01 6.400000000000000000e+01 1.284353561404474951e-04 3.424708884553312699e-04 1.941935736788235056e-01 8.826454393306040758e-02 8.916407009978205567e-02 -4.077548859297744355e-03 8.832947034643007234e-02 1.559117675634497935e-01 3.506711755862384344e-02 -6.494282003450432827e-02 -8.910020832805581881e-02 -3.484293419426284788e-02 -1.618428967837632904e-01 -4.985328838161077331e-02 -4.067562093704315401e-03 -6.497520241345083880e-02 4.981025963103721116e-02 -1.235611699086270054e-01
2.120000000000000190e-07 1.750000000000000000e+02 2.400000000000000000e+01 6.600000000000000000e+01 1.524744625029529729e-04 3.063803521864832415e-04 1.892237728568756105e-01 6.346812145912122949e-02 1.269013816321953037e-01 -5.739980656500824618e-03 6.349455062144056250e-02 1.130280602535229939e-01 3.473574953887249850e-02 -7.543320881721124471e-02 -1.268950675785678051e-01 -3.476817908675561980e-02 -1.729529634561176865e-01 -2.492649323613361015e-02 -5.585189814041456591e-03 -7.539601776228405106e-02 2.500373033015727137e-02 -9.675729458272702699e-02
2.120000000000000190e-07 1.750000000000000000e+02 2.400000000000000000e+01 6.800000000000000000e+01 1.859315639132386611e-04 2.610309794455743814e-04 1.843196062730700913e-01 3.096969736711358001e-02 1.554654040320903041e-01 -6.674016559502903706e-03 3.097668307293374029e-02 7.194214711958049624e-02 1.961252098678515146e-02 -6.480580326112721223e-02 -1.554686440645101919e-01 -1.964651783139402877e-02 -1.805008780239580890e-01 -2.123066341330112020e-03 -6.565235825913506851e-03 -6.479216552707088572e-02 2.198785513778330186e-03 -6.812344459713046141e-02
2.120000000000000190e-07 1.750000000000000000e+02 2.400000000000000000e+01 7.000000000000000000e+01 2.275116583123410656e-04 2.163575433493354432e-04 1.830439657699541034e-01 -4.599763691283841570e-03 1.725799670916131068e-01 -8.002334138871062055e-03 -4.515762886716490586e-03 4.658224959745003307e-02 -5.318701532417050015e-03 -3.818704933171779281e-02 -1.725890610992635021e-01 5.397019464318822402e-03 -1.823730372030410996e-01 1.157517512305216052e-02 -7.852648817672032780e-03 -3.818608666939247998e-02 -1.147540598208027056e-02 -4.591138335578486690e-02
2.120000000000000190e-07 1.750000000000000000e+02 2.400000000000000000e+01 7.200000000000000000e+01 2.746991568879388859e-04 1.754126696160767599e-04 1.856183160598099124e-01 -4.094402655010528913e-02 1.772807637766543043e-01 -7.621740131497625401e-03 -4.078658698543428940e-02 4.343998514196478755e-02 -3.267556549937766786e-02 -8.128320811176363569e-05 -1.773126510946269885e-01 3.287193189807514904e-02 -1.776494818800374020e-01 9.542522629015464178e-03 -7.723439769713950909e-03 -5.397376844942097796e-05 -9.624137943828018835e-03 -3.547126155671168762e-02
2.120000000000000190e-07 1.750000000000000000e+02 2.400000000000000000e+01 7.400000000000000000e+01 3.239577169484550738e-04 1.450753332642364004e-04 1.934211007808286087e-01 -7.376799470060858843e-02 1.702557938114384883e-01 -7.086102543357820915e-03 -7.373172252983269115e-02 6.267530149885479351e-02 -5.504458861994977747e-02 3.756359623897562866e-02 -1.702682365274240939e-01 5.507688590325004324e-02 -1.698451705432998116e-01 -6.571458131724078333e-03 -7.164212475350338616e-03 3.758746164450912225e-02 6.519481777052971161e-03 -3.909938662400722770e-02
2.120000000000000190e-07 1.750000000000000000e+02 2.400000000000000000e+01 7.600000000000000000e+01 3.709506654555765385e-04 1.289967004536583827e-04 2.061696287773097935e-01 -9.977762170008114273e-02 1.536362325002106899e-01 -6.671006219489704347e-03 -9.982257150542227231e-02 1.003096954979836031e-01 -6.591025643284464941e-02 6.678395499836464744e-02 -1.535962944896424875e-01 6.572703750897374020e-02 -1.648107905748507906e-01 -3.179511453895980666e-02 -6.913797079727484335e-03 6.689725778184225924e-02 3.160824451180563321e-02 -5.895103177571429931e-02
2.120000000000000190e-07 1.750000000000000000e+02 2.400000000000000000e+01 7.800000000000000000e+01 4.139420040669850726e-04 1.294512130995081368e-04 2.240859448465684078e-01 -1.173190714939709028e-01 1.304450179165607959e-01 -4.992264692850238716e-03 -1.173382092527100046e-01 1.490285192211374121e-01 -6.437613176264082859e-02 8.260986747491744220e-02 -1.304258632224767900e-01 6.429758080467945502e-02 -1.686029989327268996e-01 -6.212629384118557169e-02 -5.042697121761113843e-03 8.264385538674205722e-02 6.208514995535052011e-02 -9.354558702394907832e-02
