# wvl[m], pitch, AOI, Azimuth, Transm_Pol-1, Transm_Pol-2, m11, m12, m13, m14, m21, m22, m23, m24, m31, m32, m33, m34, m41, m42, m43, m44
2.140000000000000104e-07 1.750000000000000000e+02 3.900000000000000000e+01 3.000000000000000000e+01 4.687111394600609773e-04 9.045704760691143274e-05 2.710631166334048769e-01 -1.833629583879969049e-01 1.317753482294970954e-04 -1.267657843357777056e-04 -1.833630113214481938e-01 2.710629834538714200e-01 -7.307501253522389055e-05 2.298649786885029948e-04 -4.895831042310628861e-05 -1.265174966381731134e-04 -1.378083785004595996e-01 1.444369843953527965e-01 -1.078207729095686032e-04 1.508612530768943928e-04 -1.444370731348746106e-01 -1.378082944758491912e-01
2.140000000000000104e-07 1.750000000000000000e+02 3.900000000000000000e+01 3.200000000000000000e+01 4.667963343631768023e-04 9.137877141516311669e-05 2.705817092225524245e-01 -1.819879188502865897e-01 -1.714422648727275886e-02 -3.877865385227499700e-05 -1.819844514371858901e-01 2.694117238336373177e-01 1.233408235393164062e-02 1.358185521482072923e-02 1.718103224940370835e-02 -1.243675369850441928e-02 -1.394688200713294080e-01 1.431429216105964963e-01 -1.338061657150512929e-05 1.353460670273459038e-02 -1.431473922045138902e-01 -1.382988483617947906e-01
2.140000000000000104e-07 1.750000000000000000e+02 3.900000000000000000e+01 3.400000000000000000e+01 4.631742741635918475e-04 9.317318890096550500e-05 2.696957387014308760e-01 -1.793622198986390970e-01 -3.427458183169782013e-02 -1.161090925993515053e-05 -1.793244609354313068e-01 2.650844518260275229e-01 2.382517225369881059e-02 2.664761357328077063e-02 3.447101896123194037e-02 -2.413048367603040992e-02 -1.450109277584852030e-01 1.377245083077139887e-01 -1.989560506838670127e-04 2.662700765791940066e-02 -1.377286368539037131e-01 -1.403997973262514909e-01
2.140000000000000104e-07 1.750000000000000000e+02 3.900000000000000000e+01 3.600000000000000000e+01 4.567704470446199154e-04 9.754818513151570342e-05 2.687122399322640076e-01 -1.741370631062116037e-01 -5.061911241061504974e-02 -2.750235686167189220e-04 -1.741244550176496986e-01 2.588996980349765886e-01 3.347993992035413341e-02 3.859464701842783840e-02 5.066266887974735927e-02 -3.361346968863868773e-02 -1.540174105532995108e-01 1.305207220441350069e-01 -2.346768971367360894e-04 3.853542166762580906e-02 -1.305381414513797078e-01 -1.442048922177051884e-01
2.140000000000000104e-07 1.750000000000000000e+02 3.900000000000000000e+01 3.800000000000000000e+01 4.473420372711844981e-04 1.030961458184617875e-04 2.668311482542157220e-01 -1.668770977742403128e-01 -6.608992024628779216e-02 1.670786311742389070e-04 -1.668553361960435910e-01 2.510025890455802045e-01 3.999841828337780125e-02 4.713300847620970763e-02 6.614488860846846896e-02 -4.012146624954854301e-02 -1.654432220881031090e-01 1.199038987848177057e-01 1.474071286619479102e-04 4.710546086851771785e-02 -1.199146980222833003e-01 -1.496146815226732096e-01
2.140000000000000104e-07 1.750000000000000000e+02 3.900000000000000000e+01 4.000000000000000000e+01 4.333913729542407714e-04 1.101301733046223527e-04 2.634782301531203852e-01 -1.567045305694116930e-01 -8.005924769521335915e-02 8.610541076985375741e-04 -1.566776899208882912e-01 2.415636799761383957e-01 4.337211482635677795e-02 5.261169070427401673e-02 8.011304278095156273e-02 -4.342797449688141909e-02 -1.774988305901666064e-01 1.071471842923796963e-01 7.323346987698556299e-04 5.264553880819131809e-02 -1.071296002236414024e-01 -1.555843039048928900e-01
2.140000000000000104e-07 1.750000000000000000e+02 3.900000000000000000e+01 4.200000000000000000e+01 4.155983725586137210e-04 1.176789178677284040e-04 2.585122110236727777e-01 -1.444198324618987950e-01 -9.202712948652727598e-02 1.792327974879451063e-03 -1.443764640906320118e-01 2.315668803335564074e-01 4.320443337153014735e-02 5.342275256731308236e-02 9.209611559129707303e-02 -4.337337640459097005e-02 -1.888506343173738944e-01 9.184308837970429906e-02 1.742159322054397108e-03 5.340307480940018753e-02 -9.185356637292872717e-02 -1.619053405651104949e-01
2.140000000000000104e-07 1.750000000000000000e+02 3.900000000000000000e+01 4.400000000000000000e+01 3.929691378073778252e-04 1.262726884737128542e-04 2.517083606927659201e-01 -1.292841267144329009e-01 -9.995780372609656961e-02 2.954126554187609926e-03 -1.293024882874380110e-01 2.221512655306205897e-01 3.973236596851371927e-02 4.931239020665890288e-02 9.992879127526027583e-02 -3.974042003968746711e-02 -1.979741432421895098e-01 7.651878841962779509e-02 3.126980444291015127e-03 4.925772722537465065e-02 -7.656085331742952527e-02 -1.684170837162297929e-01
2.140000000000000104e-07 1.750000000000000000e+02 3.900000000000000000e+01 4.600000000000000000e+01 3.600371351155232710e-04 1.328778978185530320e-04 2.389461492138952869e-01 -1.101180150408111041e-01 -1.016630348131861983e-01 5.338941355963790387e-03 -1.100437453830110934e-01 2.105016348008889870e-01 3.256078201227997210e-02 3.665912115987302045e-02 1.017471819530050003e-01 -3.283482604951223210e-02 -2.003703410109652083e-01 6.108598629978066741e-02 5.266806001644638163e-03 3.663770225288524862e-02 -6.109257410452358789e-02 -1.719259243213847044e-01
2.140000000000000104e-07 1.750000000000000000e+02 3.900000000000000000e+01 4.800000000000000000e+01 3.164920690343533526e-04 1.349042380859093128e-04 2.188194762771316082e-01 -8.802675927929672073e-02 -9.372382254026301318e-02 7.860958406084545685e-03 -8.798909687958911263e-02 1.955661651397019862e-01 2.307963471797621138e-02 1.583003328749786956e-02 9.375039574931987030e-02 -2.325332862466308881e-02 -1.930466813875948984e-01 4.763088794706561713e-02 7.965052102550343460e-03 1.578516328713323869e-02 -4.766306167717201253e-02 -1.697934230084162111e-01
