# wvl[m], pitch, AOI, Azimuth, Transm_Pol-1, Transm_Pol-2, m11, m12, m13, m14, m21, m22, m23, m24, m31, m32, m33, m34, m41, m42, m43, m44
2.160000000000000019e-07 1.750000000000000000e+02 4.200000000000000000e+01 0.000000000000000000e+00 1.297960455523834819e-04 5.740162842763314797e-05 9.489810865937498008e-02 -3.669967215174935182e-02 1.235755120603131054e-04 4.749316245290389951e-06 -3.669966094414466723e-02 9.489799902555901001e-02 -2.638197732174370953e-05 6.321367666339556927e-05 -1.266076237066332045e-04 4.454729162443594971e-05 -8.292155871127897260e-02 -2.797854434273822077e-02 9.306100939253739575e-06 5.941504155685160767e-05 2.797855381194376892e-02 -8.292145006369573690e-02
2.160000000000000019e-07 1.750000000000000000e+02 4.200000000000000000e+01 2.000000000000000000e+00 1.312811266594274317e-04 5.613143358090256737e-05 9.500704323771166915e-02 -3.809643350721238914e-02 5.879008978913124843e-03 2.688266863372039146e-03 -3.810045194043992778e-02 9.441603213986277110e-02 -5.630501154530852953e-05 -8.394321668602343356e-03 -5.852623058080578047e-03 -6.597467704741238545e-05 -8.277588303099153721e-02 -2.675093504798831123e-02 2.688891322934313950e-03 -8.375993181465889170e-03 2.675674229534567850e-02 -8.218491412668851859e-02
2.160000000000000019e-07 1.750000000000000000e+02 4.200000000000000000e+01 4.000000000000000000e+00 1.364178359572638661e-04 5.264781816846489572e-05 9.584506371000379998e-02 -4.246642643309680304e-02 1.088046237588844063e-02 5.269384690199913936e-03 -4.246603086020783735e-02 9.373566810344238776e-02 -5.194601877928370706e-04 -1.592000158245415048e-02 -1.088469975973193997e-02 5.340114832352626031e-04 -8.256422253751023732e-02 -2.319630712898924918e-02 5.263818447137546576e-03 -1.592057530321420999e-02 2.319464952211043943e-02 -8.045482761933060722e-02
2.160000000000000019e-07 1.750000000000000000e+02 4.200000000000000000e+01 6.000000000000000000e+00 1.443131951894790262e-04 4.630054632513896440e-05 9.662985212174818317e-02 -4.968659494622892914e-02 1.350903290471808064e-02 7.457419334835391905e-03 -4.969099635313928287e-02 9.285990464368018560e-02 -1.889965948811649001e-03 -2.175143184736642171e-02 -1.348279914234543075e-02 1.804071479933035994e-03 -8.093730912070587480e-02 -1.606694500119395033e-02 7.475546751002368380e-03 -2.174867084620359103e-02 1.607910201461378030e-02 -7.716738381348384190e-02
2.160000000000000019e-07 1.750000000000000000e+02 4.200000000000000000e+01 8.000000000000000000e+00 1.547897870209982154e-04 3.714657941834147869e-05 9.730034444760495005e-02 -5.963812295715863188e-02 1.117728941073528083e-02 7.973211630248815823e-03 -5.963589105369816734e-02 9.366951391730030108e-02 -3.528173462058358054e-03 -2.218470359919638007e-02 -1.116191836793762986e-02 3.486374846789562065e-03 -7.631957438556925821e-02 -3.146997804743948031e-03 8.011347496157009834e-03 -2.219730795107499946e-02 3.154960173417239826e-03 -7.268875327195260805e-02
2.160000000000000019e-07 1.750000000000000000e+02 4.200000000000000000e+01 1.000000000000000000e+01 2.367354462467321011e-04 6.934178562643115084e-05 1.551629878240946003e-01 -8.485864945165727535e-02 5.194971744712231776e-02 -9.912793938906382801e-04 -8.487025986537014011e-02 1.445031393958466914e-01 -1.770550949724716133e-02 -1.353237872183354028e-02 -5.193237640108987196e-02 1.762177042307501093e-02 -1.258097777418503982e-01 2.707676820514995017e-02 -9.019069530256679929e-04 -1.356882178851489922e-02 -2.705539737082491084e-02 -1.151499570586046045e-01
2.160000000000000019e-07 1.750000000000000000e+02 4.200000000000000000e+01 1.200000000000000000e+01 3.004095038920783075e-04 8.665391867850662472e-05 1.962181791697585054e-01 -1.083613931779473932e-01 7.983781592768168789e-02 5.311169406720057939e-03 -1.083253266186998964e-01 1.699574171683901902e-01 -3.246840718263588332e-02 -4.638698313299578074e-02 -7.988381405259398216e-02 3.258959313480844916e-02 -1.548416616377387978e-01 4.123710611599126080e-02 5.355069504455126604e-03 -4.638623969329284252e-02 -4.124361939802820981e-02 -1.285809252110318990e-01
2.160000000000000019e-07 1.750000000000000000e+02 4.200000000000000000e+01 1.400000000000000000e+01 3.351408529135934777e-04 8.920636079669057826e-05 2.151188481128261942e-01 -1.246741888389567010e-01 8.540713428631904747e-02 8.757049678392726799e-03 -1.246937791646503951e-01 1.811821699507412953e-01 -4.291113470452064677e-02 -6.512753117798908420e-02 -8.538237409758608898e-02 4.286181360524488754e-02 -1.586723312034661881e-01 6.031174840885546173e-02 8.719489653659644179e-03 -6.512250404989003427e-02 -6.031173484899531034e-02 -1.247356586957514973e-01
2.160000000000000019e-07 1.750000000000000000e+02 4.200000000000000000e+01 1.600000000000000000e+01 3.573731176814922859e-04 8.798220527568466006e-05 2.257687124602457962e-01 -1.365652015530038899e-01 8.168382998652644333e-02 1.003685812309487030e-02 -1.365739358590959129e-01 1.904435477524256126e-01 -5.002964844293462943e-02 -7.368310525951007883e-02 -8.167422050273430434e-02 5.002975805401897735e-02 -1.520733307172927873e-01 8.117804097678228692e-02 9.996130585871114416e-03 -7.366684024873168535e-02 -8.118777673385742244e-02 -1.167481684308779022e-01
2.160000000000000019e-07 1.750000000000000000e+02 4.200000000000000000e+01 1.800000000000000000e+01 3.733569936904449589e-04 8.526936535938924033e-05 2.324963399909057982e-01 -1.460433266905900862e-01 7.355324383001786426e-02 1.056448750058120931e-02 -1.460480371578344871e-01 1.999734149713195963e-01 -5.379335215943591153e-02 -7.517409454100507094e-02 -7.353619762275255545e-02 5.371695086012150122e-02 -1.401986605153610899e-01 1.003523986013625940e-01 1.061790122640510030e-02 -7.521956215040448424e-02 -1.003239617205776008e-01 -1.076757482689933987e-01
