# wvl[m], pitch, AOI, Azimuth, Transm_Pol-1, Transm_Pol-2, m11, m12, m13, m14, m21, m22, m23, m24, m31, m32, m33, m34, m41, m42, m43, m44
2.100000000000000011e-07 1.200000000000000000e+02 3.200000000000000000e+01 0.000000000000000000e+00 8.495537423879951158e-04 7.005626154057179814e-04 6.886116766496779285e-01 -6.618666349874374744e-02 1.328706754175314132e-04 -4.112938739915253725e-05 -6.618665598157819074e-02 6.886116482114423842e-01 -1.733744304755973991e-05 -1.361025322785528911e-04 -1.426034155767916917e-04 4.730175596923554785e-05 -6.377284461111061287e-01 2.512126481010334977e-01 2.362394710842938078e-06 -1.325975197938680003e-04 -2.512126466197215913e-01 -6.377284187244089964e-01
2.100000000000000011e-07 1.200000000000000000e+02 3.200000000000000000e+01 2.000000000000000000e+00 8.491071340180910993e-04 7.014703497769059432e-04 6.888165236905432476e-01 -6.558502077623945548e-02 -5.714332540264709624e-03 5.712219994917213869e-04 -6.558442349698162532e-02 6.886974161679095818e-01 2.413499277022330795e-03 1.118879163573936915e-02 5.729670413311922089e-03 -2.370928442617303063e-03 -6.384557462969003838e-01 2.500705826557467759e-01 4.786571806277700736e-04 1.120138742015844985e-02 -2.500698244611693211e-01 -6.383366426850894948e-01
2.100000000000000011e-07 1.200000000000000000e+02 3.200000000000000000e+01 4.000000000000000000e+00 8.472137163620004074e-04 7.034317832862610692e-04 6.888467385260423903e-01 -6.387257157142567365e-02 -1.110159706209315998e-02 9.875570370854423741e-04 -6.387361895645615739e-02 6.883948206265706471e-01 4.608075679495175075e-03 2.184213414999924135e-02 1.109100518226821021e-02 -4.581133171606400351e-03 -6.398650658349750442e-01 2.469425524113016135e-01 1.037560036731600055e-03 2.184473861392887892e-02 -2.469425270633887060e-01 -6.394131491499489561e-01
2.100000000000000011e-07 1.200000000000000000e+02 3.200000000000000000e+01 6.000000000000000000e+00 8.441933612106360812e-04 7.068429435320029144e-04 6.890203467522437730e-01 -6.101548501870829311e-02 -1.585775832634446839e-02 1.525051033552448938e-03 -6.101304367534216011e-02 6.880839262517699506e-01 6.527257936559981329e-03 3.150954431644426706e-02 1.588290964897998148e-02 -6.386286277068936069e-03 -6.422909502374104518e-01 2.417564310547946071e-01 1.351064177988932098e-03 3.154314093946084668e-02 -2.417510148744219933e-01 -6.413545485829158510e-01
2.100000000000000011e-07 1.200000000000000000e+02 3.200000000000000000e+01 8.000000000000000000e+00 8.402264457045622486e-04 7.110318070961304778e-04 6.891189432373507895e-01 -5.739242493571621723e-02 -2.011161623200621862e-02 1.785660098119263911e-03 -5.739423353798239757e-02 6.876198023557591466e-01 7.885220244955918473e-03 3.992856812408292211e-02 2.009984213494301133e-02 -7.910178481613315549e-03 -6.452979233283866467e-01 2.347666600636091894e-01 1.858610284390799011e-03 3.992103109551878304e-02 -2.347685080165899107e-01 -6.437987846767312394e-01
2.100000000000000011e-07 1.200000000000000000e+02 3.200000000000000000e+01 1.000000000000000000e+01 8.354490729164023438e-04 7.167738221602448084e-04 6.895474684455860093e-01 -5.271937360646439252e-02 -2.339516973428548002e-02 2.198712173427843936e-03 -5.271617546448392755e-02 6.875185357950609477e-01 8.848859342863280020e-03 4.650985235720239697e-02 2.341558849087792965e-02 -8.742322814460547903e-03 -6.491900846474483178e-01 2.262041249751240990e-01 2.053220786762652988e-03 4.653361868178777783e-02 -2.261978696513428921e-01 -6.471611641602978970e-01
2.100000000000000011e-07 1.200000000000000000e+02 3.200000000000000000e+01 1.200000000000000000e+01 8.299788595901803814e-04 7.229962783982622895e-04 6.898816390064830273e-01 -4.752511270297860024e-02 -2.591183281955435069e-02 2.457205016284921828e-03 -4.752130250198711298e-02 6.874136580640770600e-01 9.292871941681910691e-03 5.133184190933332003e-02 2.593530700714535148e-02 -9.132194641034298288e-03 -6.532227511193983149e-01 2.165406639753320039e-01 2.276605576547384175e-03 5.136419599013510723e-02 -2.165310176289496902e-01 -6.507547919701318628e-01
2.100000000000000011e-07 1.200000000000000000e+02 3.200000000000000000e+01 1.400000000000000000e+01 8.245283394025861587e-04 7.301320244073488449e-04 6.906302706641236355e-01 -4.193388735729469685e-02 -2.693886891250193982e-02 2.449919692123353043e-03 -4.193425962158652681e-02 6.879280893935202368e-01 9.121941966583956701e-03 5.394655885293665742e-02 2.693887432116583158e-02 -9.090449895330478605e-03 -6.577275368603746619e-01 2.061978879860318914e-01 2.443479890422883133e-03 5.395158511943112800e-02 -2.061964965089158053e-01 -6.550253559736812781e-01
2.100000000000000011e-07 1.200000000000000000e+02 3.200000000000000000e+01 1.600000000000000000e+01 8.177193962251130040e-04 7.365527916072346420e-04 6.904578303763879710e-01 -3.605682335578370284e-02 -2.735073446824570070e-02 2.524796069484702005e-03 -3.605622287607351817e-02 6.877109338154399065e-01 8.625703661663160216e-03 5.437649953371175016e-02 2.735655938716042082e-02 -8.545705059688312247e-03 -6.613520642838276453e-01 1.948493856302090932e-01 2.469662337817031799e-03 5.438952741707268196e-02 -1.948450428577220006e-01 -6.586051712214205933e-01
2.100000000000000011e-07 1.200000000000000000e+02 3.200000000000000000e+01 1.800000000000000000e+01 8.121314680753497547e-04 7.433627976098533974e-04 6.910007167700578101e-01 -3.054926117779649050e-02 -2.612747072570618945e-02 2.405502664722562051e-03 -3.054872298821759147e-02 6.884967218836024472e-01 7.703237503773929622e-03 5.202355824370744758e-02 2.613086252445247920e-02 -7.670992122479451669e-03 -6.651197630558326468e-01 1.846618008612329886e-01 2.375305373873968107e-03 5.202863867651350699e-02 -1.846599786084361094e-01 -6.626157688902761800e-01
