# wvl[m], pitch, AOI, Azimuth, Transm_Pol-1, Transm_Pol-2, m11, m12, m13, m14, m21, m22, m23, m24, m31, m32, m33, m34, m41, m42, m43, m44
2.100000000000000011e-07 1.200000000000000000e+02 2.300000000000000000e+01 0.000000000000000000e+00 9.150737073431733717e-04 8.549061346885680280e-04 7.243905974082789356e-01 -2.462447473404255974e-02 1.097353500776508065e-04 -1.960978354443241908e-05 -2.462447135294670852e-02 7.243905787730589019e-01 -3.302278572722956923e-06 -1.199772681008760063e-04 -1.121238210514415945e-04 2.106076624279783067e-05 -7.133119133645443588e-01 1.237799935838310994e-01 4.599437904528740648e-06 -1.188629859917578055e-04 -1.237799931909834977e-01 -7.133118950428279925e-01
2.100000000000000011e-07 1.200000000000000000e+02 2.300000000000000000e+01 2.000000000000000000e+00 9.150731483268821067e-04 8.552227875748445252e-04 7.245199635297894236e-01 -2.449465104105514116e-02 -1.420776372380943035e-03 8.552323650272680017e-05 -2.449458212944960120e-02 7.245107179202532333e-01 3.262578970723847903e-04 3.355805718487521114e-03 1.423848559338311039e-03 -2.983153807184371967e-04 -7.135166051407650922e-01 1.233821552936694016e-01 4.416934545920220262e-05 3.358907574788665834e-03 -1.233820491544150993e-01 -7.135073603973212109e-01
2.100000000000000011e-07 1.200000000000000000e+02 2.300000000000000000e+01 4.000000000000000000e+00 9.145458767710914995e-04 8.557252388239952991e-04 7.245098054498342321e-01 -2.407322165518110957e-02 -2.689378887798294163e-03 1.052360746112263973e-04 -2.407338321132901013e-02 7.244753469459598305e-01 6.065433673035831343e-04 6.505836654722584392e-03 2.686614588191524062e-03 -5.915399527222360392e-04 -7.136779043067232875e-01 1.224680008878114013e-01 1.347483136624124951e-04 6.506620285422294592e-03 -1.224679881723091945e-01 -7.136434461839190613e-01
2.100000000000000011e-07 1.200000000000000000e+02 2.300000000000000000e+01 6.000000000000000000e+00 9.136484073577999217e-04 8.565436413281686057e-04 7.244774461403260535e-01 -2.337097553132616926e-02 -3.750989176479280120e-03 2.117014468749562131e-04 -2.337054682150275023e-02 7.244072115731643446e-01 8.807784646680991668e-04 9.319401281386887476e-03 3.757827604502282041e-03 -8.079194236933207041e-04 -7.139436705445089126e-01 1.208517958301084938e-01 1.162219829016130978e-04 9.327074337752056660e-03 -1.208510743433856005e-01 -7.138734409916897006e-01
2.100000000000000011e-07 1.200000000000000000e+02 2.300000000000000000e+01 8.000000000000000000e+00 9.126245666997097371e-04 8.574362620493720510e-04 7.244237424278791027e-01 -2.258663518434056092e-02 -4.749736082894504691e-03 1.896738568986037078e-04 -2.258687672881131911e-02 7.243126432035233986e-01 1.033079026082982027e-03 1.171755857029646922e-02 4.746985016572061872e-03 -1.050161184332707061e-03 -7.142686369158149917e-01 1.187381652287610029e-01 2.262539934608838877e-04 1.171557430079112928e-02 -1.187384250958428006e-01 -7.141575382579571363e-01
2.100000000000000011e-07 1.200000000000000000e+02 2.300000000000000000e+01 1.000000000000000000e+01 9.113358500002434644e-04 8.589980884024802461e-04 7.245355166190092788e-01 -2.142000800828069984e-02 -5.489345288264979236e-03 2.787224610959065929e-04 -2.141954437506632045e-02 7.243873697704813486e-01 1.203715015411602933e-03 1.352678712026188050e-02 5.494431600025189398e-03 -1.141524855343513997e-03 -7.148603370207459173e-01 1.160442663624245002e-01 2.041595849675966953e-04 1.353291108665154001e-02 -1.160433972177512957e-01 -7.147121934472756566e-01
2.100000000000000011e-07 1.200000000000000000e+02 2.300000000000000000e+01 1.200000000000000000e+01 9.098509673107909538e-04 8.605403956452638628e-04 7.245590184722539018e-01 -2.018108546724000849e-02 -6.207269033966859341e-03 3.210033959829498157e-04 -2.018057794870458874e-02 7.243770213253319934e-01 1.305320998220370950e-03 1.494471967199735053e-02 6.212749258884670694e-03 -1.217177012247419934e-03 -7.153929453919343207e-01 1.130924941087035063e-01 2.355057935807102897e-04 1.495284164953743916e-02 -1.130912101633197997e-01 -7.152109534816830649e-01
2.100000000000000011e-07 1.200000000000000000e+02 2.300000000000000000e+01 1.400000000000000000e+01 9.086631718223152571e-04 8.626178651140136138e-04 7.249231307919340450e-01 -1.884472717835384073e-02 -6.347901995646876121e-03 2.808090075768886890e-04 -1.884479420190232971e-02 7.247264737688213776e-01 1.281139338053776094e-03 1.559071103016886929e-02 6.347737992552371887e-03 -1.263980001386360913e-03 -7.162886050594634568e-01 1.099426100083761987e-01 2.800173878782620876e-04 1.559203055731890955e-02 -1.099424208620972954e-01 -7.160919481387333363e-01
2.100000000000000011e-07 1.200000000000000000e+02 2.300000000000000000e+01 1.600000000000000000e+01 9.063433249247921427e-04 8.639496885698148051e-04 7.245187674911744979e-01 -1.735022672927144863e-02 -6.579922033334600906e-03 3.106128743790753156e-04 -1.735003496348542021e-02 7.243148224962976389e-01 1.263776858707027018e-03 1.582677220703377144e-02 6.581833977864516398e-03 -1.230282753922689980e-03 -7.164672563391653037e-01 1.062991051784414054e-01 2.792313257499943178e-04 1.582962125605980042e-02 -1.062985938801447039e-01 -7.162633120753693072e-01
2.100000000000000011e-07 1.200000000000000000e+02 2.300000000000000000e+01 1.800000000000000000e+01 9.050257154823490970e-04 8.656822075560254232e-04 7.246885753981022749e-01 -1.610191626712053833e-02 -6.298635973517396382e-03 2.890169545377557075e-04 -1.610188962180481020e-02 7.245049631851447902e-01 1.154606591895680984e-03 1.499997707443275971e-02 6.299103151337645881e-03 -1.139671137822279934e-03 -7.170805540917125631e-01 1.034812159421315964e-01 2.801847538332243037e-04 1.500114783587398921e-02 -1.034810219383153068e-01 -7.168969419831802137e-01
