# wvl[m], pitch, AOI, Azimuth, Transm_Pol-1, Transm_Pol-2, m11, m12, m13, m14, m21, m22, m23, m24, m31, m32, m33, m34, m41, m42, m43, m44
2.160000000000000019e-07 1.750000000000000000e+02 3.100000000000000000e+01 0.000000000000000000e+00 1.945833879485218081e-05 2.435078323477138764e-04 1.155752535161266026e-01 9.847113377748169250e-02 2.502167271358187242e-04 4.218162221904220820e-05 9.847114706807014173e-02 1.155748361994047013e-01 1.522935102705572942e-04 1.072346186898090031e-04 -2.240443516422981909e-04 -1.079336896600335068e-04 -6.039758224871349945e-02 -3.630599798170727841e-03 1.075841507161468029e-04 1.429175165925795866e-04 3.630719460603666019e-03 -6.039718267705689037e-02
2.160000000000000019e-07 1.750000000000000000e+02 3.100000000000000000e+01 2.000000000000000000e+00 5.716329454366121145e-05 2.430037487708836387e-04 1.319252661950064964e-01 8.167802541878603495e-02 6.659161447514898302e-02 1.131870035777465941e-03 8.161363127265837403e-02 1.085122087275180031e-01 2.825635656432990903e-02 1.961416468833608942e-02 -6.666991607094190087e-02 -2.844519189555843111e-02 -9.753889743874691320e-02 2.047349578092641162e-02 1.166861637360598050e-03 1.960926381940421986e-02 -2.048015367805230968e-02 -7.412592947135177024e-02
2.160000000000000019e-07 1.750000000000000000e+02 3.100000000000000000e+01 4.000000000000000000e+00 1.129446575310776897e-04 2.224175009099674304e-04 1.473937362860482103e-01 4.811398961194510854e-02 8.559767378754819245e-02 7.893567182410531763e-03 4.816054030371032940e-02 1.177179200786348939e-01 1.530768529394624031e-02 1.575725372414054845e-02 -8.557715852502580101e-02 -1.518023305109266960e-02 -1.374798877899016947e-01 -1.459377875287840021e-02 7.831886970481644408e-03 1.573833385504979851e-02 1.458095749040752044e-02 -1.078041108628439021e-01
2.160000000000000019e-07 1.750000000000000000e+02 3.100000000000000000e+01 6.000000000000000000e+00 1.579641986511235937e-04 2.108033454206042503e-04 1.620756092292298944e-01 2.322313078113654936e-02 1.053261369024987987e-01 8.262433540567049040e-03 2.319302911758917146e-02 1.225473625748842027e-01 8.894769060945315053e-03 -2.875759008279935199e-03 -1.053277966594994980e-01 -8.976758218265323830e-03 -1.583152886306138929e-01 -2.273671761211672887e-02 8.325585703106277990e-03 -2.863899795819018802e-03 2.276123821091089947e-02 -1.187870610432697066e-01
2.160000000000000019e-07 1.750000000000000000e+02 3.100000000000000000e+01 8.000000000000000000e+00 2.010951028560241925e-04 1.954681934829230895e-04 1.742920137233794076e-01 -2.473061361781991874e-03 1.178552506563150942e-01 8.226965192604933017e-03 -2.514252021640267943e-03 1.261752857461113098e-01 4.901944073469124974e-04 -2.235901141076792123e-02 -1.178471403556150959e-01 -6.142593721496988901e-04 -1.728613381633470891e-01 -2.050794713044389039e-02 8.330014574895301671e-03 -2.235135200649811943e-02 2.055783395183401890e-02 -1.247446536778901022e-01
2.160000000000000019e-07 1.750000000000000000e+02 3.100000000000000000e+01 1.000000000000000000e+01 2.403284354004697949e-04 1.792649249706258871e-04 1.844138688557080130e-01 -2.683778931658740985e-02 1.234914660341450005e-01 7.663057793619414138e-03 -2.686408132773982979e-02 1.304989434788655089e-01 -9.285997133664326830e-03 -3.980977677197963110e-02 -1.234757324124169942e-01 9.168013534378870177e-03 -1.817227333604801986e-01 -1.088097677279241046e-02 7.822800844075241539e-03 -3.981938807983909090e-02 1.095920040011034990e-02 -1.278078711406361034e-01
2.160000000000000019e-07 1.750000000000000000e+02 3.100000000000000000e+01 1.200000000000000000e+01 2.763149037130708998e-04 1.614502923768863947e-04 1.924005026912906924e-01 -5.048370487173273191e-02 1.237855599959321040e-01 7.482386481948224977e-03 -5.042912518061583305e-02 1.358809935317751016e-01 -1.977927837327320137e-02 -5.271366443006855751e-02 -1.238059334063528055e-01 1.990734060854257997e-02 -1.844390848682244122e-01 2.080604911808745048e-03 7.513295911081369766e-03 -5.271769960461825805e-02 -2.089734630133581808e-03 -1.279196027993118878e-01
2.160000000000000019e-07 1.750000000000000000e+02 3.100000000000000000e+01 1.400000000000000000e+01 3.082723180762612447e-04 1.440233756890659162e-04 1.987867460063514891e-01 -7.218842284418459931e-02 1.196817722215816060e-01 7.058733990370873179e-03 -7.220821488074723182e-02 1.433086294294892982e-01 -2.990123579620486069e-02 -6.094283216739113801e-02 -1.196703542005603943e-01 2.985198011950929153e-02 -1.818003175053997944e-01 1.760531680445929018e-02 7.049875858793436256e-03 -6.094353184821252323e-02 -1.759934437164259111e-02 -1.263222047804589132e-01
2.160000000000000019e-07 1.750000000000000000e+02 3.100000000000000000e+01 1.600000000000000000e+01 3.355532008693790634e-04 1.284368646223731298e-04 2.039264944809210112e-01 -9.102890674139756111e-02 1.114366317861252009e-01 6.236846706667204671e-03 -9.105336005735979732e-02 1.533261061080161136e-01 -3.775169364397461258e-02 -6.480247926248051960e-02 -1.114223643396150959e-01 3.773946538499142744e-02 -1.750138984163489009e-01 3.469212470663952941e-02 6.133952269772281578e-03 -6.477524163449033257e-02 -3.472463131588317264e-02 -1.244135263935613051e-01
2.160000000000000019e-07 1.750000000000000000e+02 3.100000000000000000e+01 1.800000000000000000e+01 3.597585649390946439e-04 1.138691972662479637e-04 2.081623216070682125e-01 -1.080698931053842987e-01 9.999098173731404970e-02 5.755599993476811366e-03 -1.080823561952970052e-01 1.652237839028063981e-01 -4.271240882249149884e-02 -6.465039881628471818e-02 -9.997303396843806866e-02 4.262129324405811159e-02 -1.649835330863738958e-01 5.078970047513935160e-02 5.832830728251259429e-03 -6.468968520413780066e-02 -5.074847143183836007e-02 -1.220450169846536981e-01
2.160000000000000019e-07 1.750000000000000000e+02 3.100000000000000000e+01 2.000000000000000000e+01 3.797707654645799910e-04 1.006650962953909584e-04 2.111545233361742935e-01 -1.226686624057388014e-01 8.697643787036549168e-02 4.732859268102771605e-03 -1.226318968925466935e-01 1.774611399489914032e-01 -4.419105647607166065e-02 -5.953660855676939923e-02 -8.702111611968765814e-02 4.424167534928641343e-02 -1.524454751215681969e-01 6.578037104948933345e-02 4.862576652555534312e-03 -5.957474292139756933e-02 -6.575530149387334711e-02 -1.187521211197755944e-01
2.160000000000000019e-07 1.750000000000000000e+02 3.100000000000000000e+01 2.200000000000000000e+01 3.958312300227670812e-04 9.068226650330351234e-05 2.138256812870940882e-01 -1.341148508407382089e-01 7.142615549307340661e-02 3.900684002328424094e-03 -1.341507897981215058e-01 1.902573880122715999e-01 -4.152775952655080732e-02 -5.188182375902419818e-02 -7.135573287590298019e-02 4.132300123408359782e-02 -1.403588848427521907e-01 7.937979192851268850e-02 3.953381150758249370e-03 -5.195235152944546742e-02 -7.933625943145095061e-02 -1.167906591734090976e-01
2.160000000000000019e-07 1.750000000000000000e+02 3.100000000000000000e+01 2.400000000000000000e+01 4.088183363724005024e-04 8.268318431952793716e-05 2.160179486612920086e-01 -1.433384100900036984e-01 5.497303495178586241e-02 2.812197043173109839e-03 -1.433294220689743936e-01 2.017637834205139036e-01 -3.502478491050455695e-02 -4.118099907872140725e-02 -5.499666062217196255e-02 3.508176410565144038e-02 -1.292622555328259981e-01 9.040510557526489077e-02 2.808366239189708912e-03 -4.116377833591163687e-02 -9.041282885206151920e-02 -1.150080952181010002e-01
2.160000000000000019e-07 1.750000000000000000e+02 3.100000000000000000e+01 2.600000000000000000e+01 4.173221116947556310e-04 7.681004165669745132e-05 2.171741279341291020e-01 -1.496571541843441100e-01 3.683775416395058261e-02 2.124327646740736125e-03 -1.496623626231307069e-01 2.105363798983334034e-01 -2.532833899596078145e-02 -2.894021275917587829e-02 -3.681409785760098724e-02 2.524797013404759052e-02 -1.201388999495537069e-01 9.843915719716904433e-02 2.167051301751040954e-03 -2.898347266236383016e-02 -9.842736022092153647e-02 -1.135011644403436937e-01
2.160000000000000019e-07 1.750000000000000000e+02 3.100000000000000000e+01 2.800000000000000000e+01 4.231297434189943405e-04 7.266755196655759832e-05 2.179059681244286950e-01 -1.540302938927196053e-01 1.859933094833755851e-02 9.266826898741880106e-04 -1.540264115285623903e-01 2.162067207845576877e-01 -1.330004586842849917e-02 -1.458710975092361063e-02 -1.862082498930984001e-02 1.321665549817420057e-02 -1.138394283224365006e-01 1.030704873131944033e-01 1.120141760012042945e-03 -1.470343486202809954e-02 -1.030558785605060063e-01 -1.121402482161345943e-01
2.160000000000000019e-07 1.750000000000000000e+02 3.100000000000000000e+01 3.000000000000000000e+01 4.251828826766442014e-04 7.190267936415433228e-05 2.184721692621247879e-01 -1.552688274794619960e-01 1.660040477177691942e-04 -8.439543467807678425e-05 -1.552688755326704084e-01 2.184720386845072915e-01 -1.020025793451435041e-04 1.639908752365395008e-04 -6.591696374546782665e-05 -8.434853997450427777e-05 -1.122978105774353058e-01 1.049325699923654986e-01 -1.241473083332696040e-04 1.235334941653894875e-04 -1.049326649220843066e-01 -1.122977348823113036e-01
2.160000000000000019e-07 1.750000000000000000e+02 3.100000000000000000e+01 3.200000000000000000e+01 4.225697682950096696e-04 7.324311046345175706e-05 2.179128171129005864e-01 -1.535312198652926952e-01 -1.867219162187213136e-02 -9.306614022062198802e-04 -1.535256169274394900e-01 2.162109769927942071e-01 1.319991985721554947e-02 1.460596161440642915e-02 1.871889687226665003e-02 -1.330988931738196976e-02 -1.141741723356133054e-01 1.034511760981836059e-01 -9.166192605822992556e-04 1.456500139551743060e-02 -1.034568255135966952e-01 -1.124723508157128016e-01
2.160000000000000019e-07 1.750000000000000000e+02 3.100000000000000000e+01 3.400000000000000000e+01 4.176417307094714543e-04 7.613846760583708930e-05 2.170194415257901133e-01 -1.500927896477942114e-01 -3.707431050135014117e-02 -1.915448264008916008e-03 -1.500479762758097912e-01 2.103270311115550129e-01 2.534666377874777998e-02 2.873849088345296898e-02 3.724208659192577292e-02 -2.555793130878124958e-02 -1.195997035866895042e-01 9.808718120946469110e-02 -2.156559128131307814e-03 2.878535547770463832e-02 -9.807844355983574847e-02 -1.129074489167196937e-01
2.160000000000000019e-07 1.750000000000000000e+02 3.100000000000000000e+01 3.600000000000000000e+01 4.086473764965897022e-04 8.248999059144119313e-05 2.158579009072162103e-01 -1.433481820051601963e-01 -5.453534506803173199e-02 -3.179021515520717017e-03 -1.433251514352527900e-01 2.015745805834434912e-01 3.501781842543646300e-02 4.177633241046625756e-02 5.459525322675871928e-02 -3.514958969502048058e-02 -1.289729211124422126e-01 9.040384781240780321e-02 -3.189140140838430792e-03 4.174467812146478995e-02 -9.041882511145467316e-02 -1.146896272085534962e-01
2.160000000000000019e-07 1.750000000000000000e+02 3.100000000000000000e+01 3.800000000000000000e+01 3.965014342238673702e-04 9.064961531613455745e-05 2.141058897675041095e-01 -1.344237601172867114e-01 -7.139352665049872315e-02 -3.955819104762520882e-03 -1.343900575226215088e-01 1.905351963447663999e-01 4.139894577582563934e-02 5.198128894251056314e-02 7.145250398481657605e-02 -4.149733101768614263e-02 -1.405436161805868056e-01 7.930841312037714697e-02 -4.035288071647897407e-03 5.198998319887632169e-02 -7.930671777226264152e-02 -1.169729469136864958e-01
2.160000000000000019e-07 1.750000000000000000e+02 3.100000000000000000e+01 4.000000000000000000e+01 3.795908919633611523e-04 1.012137171479810091e-04 2.113165900705872013e-01 -1.223484846457603969e-01 -8.668613797905155849e-02 -4.716784930245670332e-03 -1.223095536217780055e-01 1.777809822083208091e-01 4.398716614703056249e-02 5.972849782727025769e-02 8.673212757764135750e-02 -4.402435196961786146e-02 -1.528854155167038986e-01 6.602410981020226388e-02 -4.878259075979025396e-03 5.978081180411635304e-02 -6.598848702998788562e-02 -1.193498491716336041e-01
2.160000000000000019e-07 1.750000000000000000e+02 3.100000000000000000e+01 4.200000000000000000e+01 3.596389568344372182e-04 1.133524332297762804e-04 2.078826321275354938e-01 -1.082444455860528953e-01 -1.003938663551200011e-01 -5.626362739930727136e-03 -1.081864929131022973e-01 1.647648903910018114e-01 4.277442457895851147e-02 6.414780686700183310e-02 1.004513112998813990e-01 -4.290785981872075050e-02 -1.645704902422379101e-01 5.053394532095693836e-02 -5.714995095409083903e-03 6.415645595791145961e-02 -5.053291131260369273e-02 -1.214527874639479976e-01
2.160000000000000019e-07 1.750000000000000000e+02 3.100000000000000000e+01 4.400000000000000000e+01 3.363349457403749386e-04 1.282471971796646389e-04 2.041867161610640136e-01 -9.145584844244317169e-02 -1.112721198910835985e-01 -6.514963968902377084e-03 -9.146552030022161994e-02 1.536392915971082906e-01 3.775082051591670262e-02 6.511450263531175231e-02 1.112725709598531010e-01 -3.780712262829102194e-02 -1.751297092430021130e-01 3.443696979681087900e-02 -6.369865233512254400e-03 6.506823489365011481e-02 -3.449722565123564122e-02 -1.245823215188480021e-01
2.160000000000000019e-07 1.750000000000000000e+02 3.100000000000000000e+01 4.600000000000000000e+01 3.073396005058753920e-04 1.440685202057968861e-04 1.983966521770025027e-01 -7.175864642795852510e-02 -1.192007625073076976e-01 -6.784442593041069280e-03 -7.165376595911968072e-02 1.431425727949977023e-01 2.961477642683778971e-02 6.102875438012318743e-02 1.192551837571780016e-01 -2.982338106746938028e-02 -1.815602055049402863e-01 1.803702818965935081e-02 -6.934893777990697172e-03 6.105039677802240328e-02 -1.802099860617459998e-02 -1.263062279875470095e-01
2.160000000000000019e-07 1.750000000000000000e+02 3.100000000000000000e+01 4.800000000000000000e+01 2.767828716739034072e-04 1.612256700020663351e-04 1.925074545766727874e-01 -5.078810259436784824e-02 -1.241249885694355043e-01 -7.625841113447440200e-03 -5.074927134450515215e-02 1.357195130310411002e-01 1.994066262634745096e-02 5.265543429733646197e-02 1.241423055366995959e-01 -2.005074361446490885e-02 -1.844458154120303117e-01 1.882377185689032908e-03 -7.602436400299016767e-03 5.265107112551221241e-02 -1.909555126101710951e-03 -1.276578936461857938e-01
