# wvl[m], pitch, AOI, Azimuth, Transm_Pol-1, Transm_Pol-2, m11, m12, m13, m14, m21, m22, m23, m24, m31, m32, m33, m34, m41, m42, m43, m44
2.160000000000000019e-07 1.750000000000000000e+02 3.000000000000000000e+01 0.000000000000000000e+00 1.693474157015410035e-05 2.416718850701737235e-04 1.124966485876340017e-01 9.776306116112420952e-02 2.857169221878009895e-04 7.816210162010503242e-05 9.776309685220763157e-02 1.124961470181833068e-01 1.735908917407488934e-04 4.416765637386777324e-05 -2.440217255280885086e-04 -1.377333804961603132e-04 -3.776771879225795242e-02 -4.088315136739705674e-02 1.456651324459640087e-04 7.832978391437614950e-05 4.088328497042528070e-02 -3.776723666334230733e-02
2.160000000000000019e-07 1.750000000000000000e+02 3.000000000000000000e+01 2.000000000000000000e+00 2.729144711075074322e-05 2.381704388701806803e-04 1.154787597231291957e-01 9.173461693025192210e-02 5.255678033644427954e-02 5.383004052664602107e-03 9.167325686589719580e-02 9.698885590412634206e-02 3.284320190505560927e-02 -6.883607725678570974e-03 -5.266558575914012663e-02 -3.301840783832050291e-02 -5.526637799827589792e-02 -2.753158626042550086e-02 5.364875352718944182e-03 -6.862844123167864685e-03 2.753323124510778999e-02 -3.677657606660274248e-02
2.160000000000000019e-07 1.750000000000000000e+02 3.000000000000000000e+01 4.000000000000000000e+00 8.287663217568011476e-05 2.373356616644068892e-04 1.392957727400747081e-01 6.719132988709972110e-02 9.868371613658327712e-02 5.952056201440420607e-03 6.726317840095555334e-02 8.738217086237795583e-02 3.366929793299253820e-02 2.949244731084509075e-02 -9.863865433593324572e-02 -3.353995824080448912e-02 -1.168678447195173054e-01 7.829232959252011362e-03 5.887131537974529816e-03 2.947603969815087988e-02 -7.841923587140723836e-03 -6.495429411223346827e-02
2.160000000000000019e-07 1.750000000000000000e+02 3.000000000000000000e+01 6.000000000000000000e+00 1.455819771397473040e-04 2.197726518244143452e-04 1.589331713514461897e-01 3.227373701482300766e-02 1.109846679268595981e-01 9.488221523519572986e-03 3.224149786295552739e-02 1.125155654020943002e-01 1.307611568755475025e-02 4.394646473974526610e-03 -1.109884737293824059e-01 -1.315074969071989078e-02 -1.532757176441434943e-01 -2.150789288689481868e-02 9.553087364400487252e-03 4.408561912069923136e-03 2.153374297341946117e-02 -1.068581300885691060e-01
2.160000000000000019e-07 1.750000000000000000e+02 3.000000000000000000e+01 8.000000000000000000e+00 1.912677333019401223e-04 2.016847064331234673e-04 1.709385142168483029e-01 4.531494729697799206e-03 1.213256568363589027e-01 9.362210168409988362e-03 4.485591266576258174e-03 1.189395302972831997e-01 3.111418403011669952e-03 -1.599071447311930030e-02 -1.213198888522715041e-01 -3.233074102878645984e-03 -1.690419449111678907e-01 -2.290761305307601955e-02 9.458565977905203370e-03 -1.597951880249262949e-02 2.295495927053621890e-02 -1.170430028077465989e-01
2.160000000000000019e-07 1.750000000000000000e+02 3.000000000000000000e+01 1.000000000000000000e+01 2.318740577525987064e-04 1.838429896755088141e-04 1.808413620485145867e-01 -2.089402834317967070e-02 1.258021243600216110e-01 8.563293481107167593e-03 -2.092417718793022907e-02 1.249190916471283053e-01 -7.021644131509643949e-03 -3.393039294139010842e-02 -1.257865600409331097e-01 6.907445310402111904e-03 -1.786390507315155918e-01 -1.517131366680160923e-02 8.716939326412317252e-03 -3.393525423750644310e-02 1.524774997651123960e-02 -1.227168406948629942e-01
2.160000000000000019e-07 1.750000000000000000e+02 3.000000000000000000e+01 1.200000000000000000e+01 2.688798463596781137e-04 1.649118182251995703e-04 1.887040138338038076e-01 -4.522720425745555689e-02 1.254134318422925054e-01 8.184125088166495365e-03 -4.517345490258668772e-02 1.314229694861724917e-01 -1.749390967980577957e-02 -4.723138030494247741e-02 -1.254312419819839930e-01 1.761929837611897129e-02 -1.821501767209166012e-01 -3.473608000031140012e-03 8.208002307908919548e-03 -4.723620923865688714e-02 3.464270953273678941e-03 -1.248691583519865034e-01
2.160000000000000019e-07 1.750000000000000000e+02 3.000000000000000000e+01 1.400000000000000000e+01 3.017349731488027059e-04 1.466068595842449820e-04 1.950334926036275118e-01 -6.748238861646087272e-02 1.209279839187443056e-01 7.609016970761189880e-03 -6.750309549852701041e-02 1.395373357843661954e-01 -2.748009589107701031e-02 -5.597821168789029328e-02 -1.209171735425227934e-01 2.743080884363171060e-02 -1.804088985717237914e-01 1.112919267992712978e-02 7.597134189984922070e-03 -5.597741912272279768e-02 -1.112506047082591036e-02 -1.249127457694085008e-01
2.160000000000000019e-07 1.750000000000000000e+02 3.000000000000000000e+01 1.600000000000000000e+01 3.298094783118399233e-04 1.303214711427580009e-04 2.001618844712781953e-01 -8.677941679800706132e-02 1.124705204521013052e-01 6.666202925948758184e-03 -8.680656152640775503e-02 1.499469906799744956e-01 -3.521126657051854708e-02 -6.042766253655822151e-02 -1.124560595362052995e-01 3.519221731757778138e-02 -1.746143061080386027e-01 2.752769245987969973e-02 6.555834162800869974e-03 -6.039976481054271096e-02 -2.756239036711485846e-02 -1.243994316414936963e-01
2.160000000000000019e-07 1.750000000000000000e+02 3.000000000000000000e+01 1.800000000000000000e+01 3.547713999415331608e-04 1.151841640113452226e-04 2.044356968599267133e-01 -1.042230102015405946e-01 1.008861407744521960e-01 6.066866061357433643e-03 -1.042378122689781028e-01 1.620595161067419077e-01 -4.014631660693848692e-02 -6.088682977238329269e-02 -1.008662857551810010e-01 4.005273311524171903e-02 -1.656110959472446020e-01 4.312133001383359338e-02 6.142231758157722099e-03 -6.092311298417597137e-02 -4.308073343589829268e-02 -1.232349372251135972e-01
2.160000000000000019e-07 1.750000000000000000e+02 3.000000000000000000e+01 2.000000000000000000e+01 3.754792420104105868e-04 1.014467804221151333e-04 2.074679208530504082e-01 -1.192070517813073049e-01 8.776163732561209629e-02 4.985755738035658330e-03 -1.191727646021060044e-01 1.742891111177546082e-01 -4.177945798526212784e-02 -5.644098423569837708e-02 -8.780095703904192139e-02 4.182678245528471256e-02 -1.540304702733180930e-01 5.779097504052944229e-02 5.111561489628976829e-03 -5.647832727655133223e-02 -5.776547711440727789e-02 -1.208516880519033970e-01
2.160000000000000019e-07 1.750000000000000000e+02 3.000000000000000000e+01 2.200000000000000000e+01 3.921167274233853324e-04 9.102559292549382210e-05 2.101720769348071061e-01 -1.309778639105425024e-01 7.208595077507093385e-02 4.084353010886131174e-03 -1.310148054488275982e-01 1.870162548381912038e-01 -3.938059909643126799e-02 -4.942674314331724217e-02 -7.201587828235467281e-02 3.917648456818363656e-02 -1.428154635910111880e-01 7.112853148210465659e-02 4.135347828054272007e-03 -4.949100087493284172e-02 -7.108678444756849624e-02 -1.196597085940783040e-01
